,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,"Hvid, Dame",F,70,80.6,117.0,153,39.6  /  151,41.0  /  155
,"Gul, Dame",F,70,76.6,110.4,144,37.8  /  137,38.8  /  150
,"Blå, Dame",F,70,73.9,106.4,138,36.4  /  131,37.5  /  144
,"Rød, Dame",F,70,70.7,101.7,132,35.1  /  126,35.6  /  137
Simon's Golfklub - Bane B + A,"Hvid, Herre",M,72,74.7,101.8,145,38.6  /  155,36.1  /  135
,"Gul, Herre",M,72,71.4,96.8,137,36.8  /  151,34.6  /  123
,"Blå, Herre",M,72,69.4,94.2,133,35.9  /  147,33.5  /  119
,"Rød, Herre",M,72,67.2,91.0,127,34.7  /  141,32.5  /  113
,"Hvid, Dame",F,72,81.5,117.2,151,42.2  /  155,39.3  /  146
,"Gul, Dame",F,72,77.5,110.8,142,40.0  /  152,37.5  /  131
,"Blå, Dame",F,72,75.1,107.3,137,38.9  /  148,36.2  /  126
,"Rød, Dame",F,72,72.3,103.1,131,37.5  /  142,34.8  /  120
Simon's Golfklub - Bane B + B,"Hvid, Herre",M,74,77.1,106.1,155,38.6  /  155,38.5  /  155
,"Gul, Herre",M,74,73.5,101.5,151,36.8  /  151,36.7  /  151
,"Blå, Herre",M,74,71.7,99.1,147,35.9  /  147,35.8  /  147
,"Rød, Herre",M,74,69.4,95.6,141,34.7  /  141,34.7  /  141
,"Hvid, Dame",F,74,84.3,121.2,155,42.2  /  155,42.1  /  155
,"Gul, Dame",F,74,79.9,115.6,152,40.0  /  151,39.9  /  152
,"Blå, Dame",F,74,77.7,112.3,147,38.9  /  147,38.8  /  147
,"Rød, Dame",F,74,74.9,108.0,141,37.5  /  140,37.4  /  141
Simon's Golfklub - Bane B + C,"Hvid, Herre",M,72,76.3,105.3,155,38.7  /  155,37.6  /  155
,"Gul, Herre",M,72,72.8,101.0,150,37.3  /  155,35.5  /  144
,"Blå, Herre",M,72,70.8,98.1,146,36.0  /  155,34.8  /  136
,"Rød, Herre",M,72,68.1,93.7,139,34.9  /  151,33.2  /  126
,"Hvid, Dame",F,72,83.3,120.3,155,42.4  /  155,40.9  /  155
,"Gul, Dame",F,72,79.0,115.4,154,40.2  /  153,38.8  /  155
,"Blå, Dame",F,72,76.5,111.5,149,39.1  /  153,37.4  /  144
,"Rød, Dame",F,72,73.2,106.5,142,37.7  /  146,35.5  /  137
Simon's Golfklub - Bane C + C,"Hvid, Herre",M,70,75.6,104.6,155,37.8  /  155,37.8  /  155
,"Gul, Herre",M,70,72.1,99.8,150,36.1  /  149,36.0  /  150
,"Blå, Herre",M,70,69.8,96.6,144,34.9  /  144,34.9  /  144
,"Rød, Herre",M,70,66.8,92.2,137,33.4  /  137,33.4  /  137
,"Hvid, Dame",F,70,82.4,119.0,155,41.2  /  155,41.2  /  155
,"Gul, Dame",F,70,78.1,114.8,155,39.1  /  155,39.0  /  155
,"Blå, Dame",F,70,75.3,110.7,150,37.7  /  150,37.6  /  150
"Smørum Golfklub - Husesø / Husesø, 18 huller","58, Herre",M,70,73.0,97.2,131,36.5  /  131,36.5  /  130
,"55, Herre",M,70,71.5,95.1,128,35.8  /  128,35.7  /  127
,"53, Herre",M,70,69.7,92.4,123,34.9  /  124,34.8  /  121
,"48, Herre",M,70,67.5,89.5,118,33.8  /  118,33.7  /  118
,"58, Dame",F,70,79.7,112.8,141,39.9  /  141,39.8  /  140
,"55, Dame",F,70,77.8,110.0,137,38.9  /  137,38.9  /  137
,"53, Dame",F,70,75.6,106.4,132,37.8  /  132,37.8  /  131
,"48, Dame",F,70,72.9,102.3,126,36.5  /  126,36.4  /  125
"Smørum Golfklub - Husesø / Nørreskov, 18 huller","58, Herre",M,70,71.7,95.3,128,36.5  /  132,35.2  /  123
,"55, Herre",M,70,69.9,92.7,124,35.8  /  128,34.1  /  119
,"53, Herre",M,70,68.9,91.4,121,34.8  /  125,34.1  /  117
,"48, Herre",M,70,66.2,87.6,115,33.8  /  118,32.4  /  112
,"58, Dame",F,70,78.2,109.7,135,39.9  /  141,38.3  /  128
,"55, Dame",F,70,75.9,106.4,130,38.9  /  137,37.0  /  122
,"53, Dame",F,70,74.7,104.5,127,37.9  /  132,36.8  /  121
,"48, Dame",F,70,71.3,99.4,120,36.4  /  125,34.9  /  114
"Smørum Golfklub - Husesø / Ormehøj, 18 huller","58, Herre",M,70,71.7,95.6,130,36.5  /  131,35.2  /  128
,"55, Herre",M,70,70.4,93.9,127,35.8  /  127,34.6  /  126
,"53, Herre",M,70,68.7,91.6,123,34.9  /  123,33.8  /  123
,"48, Herre",M,70,66.4,88.1,117,33.8  /  117,32.6  /  116
,"58, Dame",F,70,78.1,110.7,139,39.8  /  140,38.3  /  137
,"55, Dame",F,70,76.5,108.0,135,38.9  /  137,37.6  /  132
,"53, Dame",F,70,74.4,105.0,131,37.8  /  132,36.6  /  129
,"48, Dame",F,70,71.6,100.7,125,36.5  /  127,35.1  /  122
"Smørum Golfklub - Nørreskov / Nørreskov, 18 huller","58, Herre",M,70,70.5,93.3,124,35.3  /  124,35.2  /  123
,"55, Herre",M,70,68.3,90.3,119,34.2  /  119,34.1  /  118
,"53, Herre",M,70,68.1,90.2,119,34.1  /  121,34.0  /  117
,"48, Herre",M,70,64.9,85.4,111,32.5  /  111,32.4  /  110
,"58, Dame",F,70,76.7,106.6,128,38.4  /  127,38.3  /  128
,"55, Dame",F,70,74.1,103.0,123,37.1  /  122,37.0  /  123
,"53, Dame",F,70,73.7,102.4,122,36.9  /  121,36.8  /  122
,"48, Dame",F,70,69.8,96.4,114,34.9  /  114,34.9  /  113
"Smørum Golfklub - Nørreskov / Ormehøj, 18 huller","58, Herre",M,70,70.4,93.8,127,35.3  /  124,35.1  /  129
,"55, Herre",M,70,68.8,91.5,123,34.2  /  119,34.6  /  126
,"53, Herre",M,70,67.9,90.2,121,34.1  /  118,33.8  /  123
,"48, Herre",M,70,65.1,86.2,114,32.5  /  111,32.6  /  116
,"58, Dame",F,70,76.6,107.3,132,38.3  /  127,38.3  /  136
,"55, Dame",F,70,74.7,104.8,128,37.1  /  122,37.6  /  133
,"53, Dame",F,70,73.5,102.9,126,36.9  /  122,36.6  /  129
,"48, Dame",F,70,70.1,97.6,118,35.0  /  113,35.1  /  122
"Smørum Golfklub - Ormehøj / Ormehøj, 18 huller","58, Herre",M,70,70.3,94.3,129,35.2  /  129,35.1  /  129
,"55, Herre",M,70,69.4,93.0,127,34.7  /  127,34.7  /  127
,"53, Herre",M,70,67.7,90.5,123,33.9  /  123,33.8  /  123
,"48, Herre",M,70,65.3,87.1,117,32.7  /  117,32.6  /  117
,"58, Dame",F,70,76.5,108.3,136,38.3  /  136,38.2  /  135
,"55, Dame",F,70,75.3,106.8,134,37.7  /  134,37.6  /  134
,"53, Dame",F,70,73.2,103.6,129,36.6  /  129,36.6  /  129
,"48, Dame",F,70,70.3,99.3,123,35.2  /  123,35.1  /  123
Søllerød Golfklub - 18 huller,"60, Herre",M,72,72.6,96.2,128,36.5  /  130,36.1  /  125
,"57, Herre",M,72,71.0,93.8,124,35.8  /  127,35.2  /  120
,"53, Herre",M,72,69.0,90.9,119,34.9  /  122,34.1  /  115
,"50, Herre",M,72,67.1,88.5,115,33.9  /  117,33.2  /  113
,"47, Herre",M,72,65.7,86.2,111,32.9  /  112,32.8  /  109
,"60, Dame",F,72,79.0,112.2,142,39.7  /  142,39.3  /  141
,"57, Dame",F,72,77.1,109.3,138,38.9  /  138,38.2  /  137
,"53, Dame",F,72,74.7,105.7,133,37.8  /  133,36.9  /  132
,"50, Dame",F,72,72.4,102.3,128,36.5  /  128,35.9  /  127
,"47, Dame",F,72,70.7,99.8,124,35.3  /  123,35.4  /  124
"The Scandinavian Golf Club - New Course, 18 huller","64, Herre",M,72,76.3,104.3,151,37.5  /  154,38.8  /  147
,"60, Herre",M,72,74.6,101.3,145,37.0  /  147,37.6  /  142
,"57, Herre",M,72,73.1,99.4,142,36.2  /  144,36.9  /  139
,"Logo, Herre",M,72,72.0,97.7,139,35.7  /  140,36.3  /  137
,"53, Herre",M,72,70.6,95.8,136,35.1  /  138,35.5  /  133
,"50, Herre",M,72,69.3,93.4,129,34.1  /  131,35.2  /  127
,"46, Herre",M,72,67.4,91.3,128,33.1  /  129,34.3  /  127
,"64, Dame",F,72,83.3,120.1,155,41.6  /  155,41.7  /  155
,"60, Dame",F,72,80.4,116.0,152,40.4  /  150,40.0  /  153
,"57, Dame",F,72,78.7,113.5,149,39.5  /  147,39.2  /  150
,"Logo, Dame",F,72,77.3,111.4,146,38.8  /  144,38.5  /  147
,"53, Dame",F,72,75.5,108.8,142,38.0  /  141,37.5  /  142
,"50, Dame",F,72,74.0,106.7,140,37.0  /  138,37.0  /  141
,"46, Dame",F,72,71.7,103.0,134,35.7  /  131,36.0  /  136
"The Scandinavian Golf Club - Old Course, 18 huller","63, Herre",M,72,76.2,104.0,150,37.8  /  152,38.4  /  147
,"59, Herre",M,72,74.2,100.9,145,36.8  /  146,37.4  /  143
,"56, Herre",M,72,72.6,98.8,141,36.0  /  143,36.6  /  139
,"Logo, Herre",M,72,71.6,97.2,139,35.5  /  141,36.1  /  136
,"52, Herre",M,72,70.2,95.1,135,35.2  /  139,35.0  /  130
,"50, Herre",M,72,69.4,93.4,129,34.8  /  132,34.6  /  126
,"46, Herre",M,72,67.3,91.1,128,33.7  /  130,33.6  /  126
,"63, Dame",F,72,82.8,119.4,155,41.0  /  155,41.8  /  155
,"59, Dame",F,72,80.4,115.9,151,39.9  /  151,40.5  /  150
,"56, Dame",F,72,78.4,112.8,147,38.9  /  148,39.5  /  145
,"Logo, Dame",F,72,77.1,110.7,144,38.2  /  144,38.9  /  143
,"52, Dame",F,72,75.4,108.4,141,37.8  /  143,37.6  /  138
,"50, Dame",F,72,74.4,106.6,138,37.3  /  140,37.1  /  135
,"46, Dame",F,72,71.9,103.2,133,35.9  /  135,36.0  /  131
Værebro Golfklub - 18 huller - Damsten/Værebro,"62, Herre",M,72,73.0,97.6,133,36.5  /  133,36.5  /  132
,"58, Herre",M,72,70.7,94.1,127,35.5  /  129,35.2  /  124
,"54, Herre",M,72,68.6,91.3,122,34.4  /  123,34.2  /  121
,"48, Herre",M,72,65.8,87.2,115,33.1  /  117,32.7  /  113
,"38, Herre",M,72,60.6,79.8,103,30.5  /  105,30.1  /  101
,"62, Dame",F,72,79.9,113.6,144,39.9  /  148,40.0  /  139
,"58, Dame",F,72,77.1,109.4,138,38.8  /  143,38.3  /  132
,"54, Dame",F,72,74.5,105.7,133,37.4  /  136,37.1  /  129
,"48, Dame",F,72,71.0,100.4,126,35.8  /  131,35.2  /  120
,"38, Dame",F,72,64.7,91.0,112,32.8  /  118,31.9  /  105
Værebro Golfklub - 18 huller - Værebro/Damsten (Modsat starterhus),"62, Herre",M,72,73.0,97.6,133,36.6  /  132,36.4  /  133
,"58, Herre",M,72,70.7,94.1,127,35.2  /  125,35.5  /  128
,"54, Herre",M,72,68.6,91.2,122,34.3  /  121,34.3  /  123
,"48, Herre",M,72,65.8,87.2,115,32.7  /  114,33.1  /  116
,"38, Herre",M,72,60.6,79.9,103,30.1  /  101,30.5  /  105
,"62, Dame",F,72,79.9,113.6,144,40.0  /  140,39.9  /  147
,"58, Dame",F,72,77.1,109.4,138,38.4  /  132,38.7  /  143
,"54, Dame",F,72,74.5,105.5,133,37.2  /  128,37.3  /  137
,"48, Dame",F,72,71.0,100.4,126,35.3  /  121,35.7  /  130
,"38, Dame",F,72,64.7,91.0,112,32.0  /  105,32.7  /  118
Værløse Golfklub - 18 huller,"63, Herre",M,72,74.0,99.9,140,37.3  /  138,36.7  /  141
,"58, Herre",M,72,71.1,95.7,134,35.8  /  131,35.3  /  136
,"52, Herre",M,72,68.0,91.5,127,34.3  /  125,33.7  /  128
,"49, Herre",M,72,66.5,89.2,123,33.5  /  122,33.0  /  123
,"33, Herre",M,72,58.1,77.2,103,29.3  /  100,28.8  /  105
,"63, Dame",F,72,80.7,114.9,146,40.7  /  148,40.0  /  143
,"58, Dame",F,72,77.6,110.3,140,39.1  /  141,38.5  /  138
,"52, Dame",F,72,73.8,104.6,132,37.2  /  133,36.6  /  130
,"49, Dame",F,72,71.9,102.0,128,36.3  /  129,35.6  /  126
,"33, Dame",F,72,61.6,86.5,106,31.1  /  107,30.5  /  104
