,addresses,lons,lats
1833,兵庫県赤穂郡上郡町高山1228,134.297531,34.851585
1834,兵庫県赤穂郡上郡町楠904,134.360382,34.932178
1835,兵庫県加西市西横田町字長坂453,134.820557,34.911697
1836,兵庫県西脇市鹿野町字比延山1353-2,135.03624,34.983807
1837,兵庫県丹波市氷上町新郷字赤井92-1,135.003265,35.152573
1838,兵庫県三木市志染町三津田1525-8,135.065002,34.768898
1839,兵庫県宝塚市雲雀丘山手2-10-11,135.398224,34.831177
1840,兵庫県相生市矢野町真広西山814-4,134.445435,34.855949
1841,兵庫県姫路市大塩町2035-4,134.756149,34.771107
1842,兵庫県姫路市夢前町山富13-2,134.683136,34.888992
1843,兵庫県神戸市北区山田町原野鹿見山,135.143234,34.766308
1844,兵庫県三木市志染町広野7-3,135.021164,34.770657
1845,兵庫県神崎郡市川町小畑字池谷2916-1,134.788986,35.022606
1846,兵庫県三木市細川町桃津字東山鬼谷571-143,135.032974,34.836388
1847,兵庫県神崎郡福崎町西治2110-1,134.728622,34.960373
1848,兵庫県小野市長尾町字真谷835-15,134.980743,34.856045
1849,兵庫県篠山市本明谷字奥山65,135.183075,34.691257
1850,兵庫県篠山市立金55-2,135.183075,34.691257
1851,兵庫県三木市久留美1848,135.001862,34.831348
1852,兵庫県加東市黒谷字五所ケ谷1220,135.067322,34.934437
1853,兵庫県佐用郡佐用町下本郷字杉谷574-33,134.459564,34.992737
1854,兵庫県三木市細川町垂穂字槙山894-827,135.05246,34.820663
1855,兵庫県三木市志染町大谷217,135.053268,34.806858
1856,兵庫県三木市口吉川町槙字長尾谷487-68,135.083679,34.857315
1857,兵庫県三木市口吉川町大島,135.074509,34.855343
1858,兵庫県多可郡多可町牧野817-1,134.923355,35.050217
1859,兵庫県神戸市北区道場町生野字北山1176-16,135.26828,34.864132
1860,兵庫県加東市牧野小豆谷1860-2,134.98555,34.943089
1861,兵庫県加東市栄枝字ヨリフジ405-3,135.02626,34.900803
1862,兵庫県川西市山の原字下恋里12,135.412048,34.901321
1863,兵庫県美方郡温泉町切畑字三原野608,134.5029606,35.5080296
1864,兵庫県三木市吉川町実楽290-4,135.108673,34.891396
1865,兵庫県三木市吉川町米田字平間701-3,135.128693,34.868755
1866,兵庫県加東市平木1310-1,135.069122,34.95562
1867,兵庫県西宮市塩瀬町名塩北山,135.291214,34.840046
1868,兵庫県西宮市塩瀬町名塩北山,135.291214,34.840046
1869,兵庫県西宮市塩瀬町名塩北山,135.291214,34.840046
1870,兵庫県三木市吉川町新田682-1,135.14238,34.925983
1871,兵庫県加東市秋津1990-89,135.095535,34.943035
1872,兵庫県小野市山田町1441-52,134.974014,34.829441
1873,兵庫県神戸市北区淡河町南僧尾1679-1,135.098328,34.829357
1874,兵庫県西宮市山口町金仙寺1655-1,135.265167,34.819221
1875,兵庫県神戸市北区山田町西下押部道15,135.103561,34.755283
1876,兵庫県神戸市北区山田町西下押部道16-1,135.105194,34.757801
1877,奈良県御所市朝町1075,135.733429,34.432793
1878,奈良県宇陀市大宇陀区栗野1035-1,135.940048,34.516201
1879,奈良県奈良市二名7-1441,135.718262,34.702503
1880,奈良県宇陀市大宇陀区岩清水23,135.940048,34.516201
1881,奈良県山辺郡山添村岩屋3316,136.060349,34.6366
1882,奈良県天理市福住町7453,135.925812,34.601948
1883,奈良県奈良市下狭川町1824,135.931229,34.73402
1884,奈良県吉野郡吉野町色生810-1,135.935135,34.411423
1885,奈良県奈良市月ケ瀬石打1456,136.057312,34.723244
1886,奈良県五條市木ノ原町963,135.670609,34.354519
1887,奈良県奈良市平清水町85,135.892761,34.692429
1888,奈良県天理市苣原町副ケ谷793,135.897491,34.585327
1889,奈良県奈良市須山町95,135.899521,34.672775
1890,奈良県天理市山田町888番地,135.931656,34.616951
1891,奈良県五條市今井1141,135.702606,34.355694
1892,奈良県奈良市宝来5-10-1,135.757095,34.683033
1893,奈良県奈良市忍辱山町1735,135.914352,34.698193
1894,奈良県山辺郡山添村字切幡字天津山,136.006851,34.63522
1895,奈良県奈良市南庄町555-1,135.899857,34.711472
1896,奈良県奈良市八島町470,135.860779,34.647736
1897,奈良県奈良市荻町709,135.965607,34.642712
1898,奈良県奈良市大柳生町4800,135.923416,34.71949
1899,奈良県吉野郡大淀町大岩66-1,135.766205,34.416183
1900,奈良県奈良市下深川町850-6,135.982666,34.654808
1901,奈良県吉野郡大淀町大字今木1004-71,135.767685,34.39476
1902,奈良県五條市阪合部新田町441-1,135.688904,34.324619
1903,奈良県生駒郡斑鳩町三井1052,135.734772,34.628231
1904,奈良県山辺郡山添村大字切幡1424,136.006851,34.63522
1905,奈良県宇陀市室生区向渕4514,136.040405,34.534546
1906,奈良県宇陀市室生区向渕2248,136.040405,34.534546
1907,奈良県天理市山田町1211,135.943939,34.62006
1908,奈良県天理市福住町1123,135.905594,34.631027
1909,奈良県奈良市柳生町1138-1,135.963806,34.723991
1910,奈良県吉野郡大淀町馬佐634,135.812897,34.400848
1911,和歌山県有田郡有田川町釜中423-12,135.241943,34.098347
1912,和歌山県日高郡印南町印南4064-1,135.214706,33.821209
1913,和歌山県和歌山市下三毛勝宝山879,135.297424,34.239918
1914,和歌山県日高郡日高川町小釜本604,135.318787,33.943165
1915,和歌山県有田郡有田川町上六川542,135.253342,34.107285
1916,和歌山県伊都郡かつらぎ町神田166,135.52713,34.246964
1917,和歌山県紀の川市貴志川町尼寺区平原898,135.306961,34.22971
1918,和歌山県紀の川市上勝神411-34,135.422867,34.298409
1919,和歌山県日高郡印南町大字南谷925,135.196533,33.860508
1920,和歌山県和歌山市有本801,135.200607,34.253059
1921,和歌山県紀の川市桃山町調月2506,135.332382,34.220108
1922,和歌山県海草郡紀美野町国木原551-14,135.344955,34.186447
1923,和歌山県海草郡紀美野町安井山田297,135.340485,34.143673
1924,和歌山県西牟婁郡白浜町2927-1,135.337265,33.664791
1925,和歌山県田辺市新庄町内ノ浦3724-1,135.401535,33.709778
1926,和歌山県東牟婁郡那智勝浦町大字浜の宮字中坂1063,135.940308,33.648399
1927,和歌山県西牟婁郡上富田町岩崎768,135.407715,33.690273
1928,和歌山県東牟婁郡那智勝浦町南平野2478-1,135.877655,33.642109
1929,和歌山県岩出市根来西ノ山,135.317795,34.289898
1930,和歌山県橋本市隅田町下兵庫1123,135.628632,34.345345
1931,和歌山県岩出市船戸,135.312225,34.24844
1932,和歌山県日高郡印南町大字古井1145,135.278442,33.856457
1933,和歌山県西牟婁郡上富田町岡1970-19,135.454971,33.739517
1934,和歌山県日高郡日高川町佐井694,135.29158,33.939072
1935,和歌山県和歌山市梅原585,135.14003,34.271011
1936,鳥取県鳥取市御熊586-1,134.094727,35.488007
1937,鳥取県西伯郡大山町加茂3216,133.528824,35.464672
1938,鳥取県倉吉市巌城及び和田地内,133.833694,35.443352
1939,鳥取県西伯郡会見町荻名753,133.3946078,35.3649294
1940,鳥取県八頭郡八頭町西御門977-5,134.277145,35.402088
1941,鳥取県米子市淀江町中西尾338-90,133.433823,35.436588
1942,鳥取県西伯郡伯耆町三部771-1,133.43277,35.307713
1943,鳥取県西伯郡伯耆町小林6,133.494446,35.381374
1944,鳥取県日野郡溝口町福兼345-1,133.4367839,35.3449801
1945,鳥取県西伯郡伯耆町丸山1532,133.48262,35.391953
1946,鳥取県鳥取市洞谷856-1,134.097824,35.469307
1947,鳥取県鳥取市浜坂鳥打山1318,134.221313,35.535919
1948,鳥取県岩美郡岩美町唐川205,134.324341,35.487709
1949,鳥取県東伯郡三朝町大瀬1-3,133.903229,35.389736
1950,鳥取県東伯郡琴浦町光好897-8,133.69577,35.459244
1951,鳥取県米子市両三柳3192-2,133.322937,35.461521
1952,島根県出雲市大津町227-3,132.783463,35.355053
1953,島根県簸川郡斐川町大字学頭3738-1,133.050522,35.472294
1954,島根県出雲市湖陵町大池1944,132.657425,35.296101
1955,島根県浜田市金城町今福1502-2,132.213791,34.890106
1956,島根県雲南市掛合町多根3325-3,132.804489,35.240143
1957,島根県出雲市美野町1652,132.89386,35.462063
1958,島根県邑智郡邑南町上亀谷2075,132.519897,34.820454
1959,島根県松江市宍道町西来待790,132.939163,35.410439
1960,島根県浜田市長浜町1621,132.044647,34.862713
1961,島根県浜田市上府町イ1188,132.126022,34.925529
1962,島根県松江市比津町875,133.0327,35.486088
1963,岡山県美作市英田青野988-1,134.120819,34.945972
1964,岡山県赤磐市坂辺1366,134.00679,34.849586
1965,岡山県赤磐市東軽部1483-7,134.027771,34.802986
1966,岡山県久米郡美咲町北409-6,133.857162,35.028545
1967,岡山県美作市栗野828,134.148605,35.00861
1968,岡山県井原市野上町438-6,133.515823,34.622906
1969,岡山県倉敷市連島町西之浦5937-1,133.703415,34.556301
1970,岡山県岡山市北区田益483-1,133.894577,34.717224
1971,岡山県岡山市北区御津中山361,133.921616,34.752655
1972,岡山県岡山市北区石妻890,133.85434,34.772053
1973,岡山県岡山市北区菅野3397-29,133.886505,34.761623
1974,岡山県総社市西阿曾1800,133.774017,34.712357
1975,岡山県倉敷市中庄2769-2,133.795776,34.618984
1976,岡山県井原市門田町字玉之井5364,133.495438,34.568279
1977,岡山県岡山市北区御津矢知,133.980637,34.829758
1978,岡山県苫田郡鏡野町奥津677-1,133.942337,35.216263
1979,岡山県瀬戸内市長船町福岡49-1,134.092224,34.702591
1980,岡山県笠岡市尾坂北山1361-3,133.556076,34.568615
1981,岡山県総社市奥坂666,133.787308,34.730614
1982,岡山県総社市新本2800-1,133.645889,34.653709
1983,岡山県加賀郡吉備中央町宮地3289-1,133.685623,34.782146
1984,岡山県久米郡久米町桑下1680,133.960815,34.929237
1985,岡山県倉敷市二子1943,133.80011,34.644836
1986,岡山県備前市西片上781-1,134.174484,34.755268
1987,岡山県岡山市北区建部町吉田池の内713-2,133.916183,34.842953
1988,岡山県玉野市後閑2,133.974609,34.535175
1989,岡山県岡山市北区真星2610,133.811691,34.794212
1990,岡山県美作市大町878,134.202316,35.071293
1991,岡山県真庭市福谷945-6,133.671387,35.079735
1992,岡山県赤磐市平山428,134.03038,34.866688
1993,岡山県久米郡美咲町重藤37,134.088287,34.980339
1994,岡山県岡山市北区長野622-78,133.854965,34.731583
1995,岡山県岡山市北区長野622-78,133.854965,34.731583
1996,岡山県新見市神郷高瀬3703,133.325714,35.085232
1997,岡山県笠岡市鋼管町19-2,133.471191,34.479244
1998,岡山県玉野市滝1640-1,133.894196,34.472408
1999,岡山県真庭市社128-39,133.755859,35.178532
2000,岡山県岡山市北区建部町中田1046-1,133.88681,34.837212
2001,岡山県玉野市宇野6-1-1,133.923233,34.500454
2002,岡山県津山市大田452,134.009842,35.09515
2003,岡山県久米郡美咲町八神603-1,134.008301,35.005901
2004,岡山県玉野市下山坂字清外寺1345,134.015793,34.559547
2005,岡山県美作市瀬戸276-3,134.236237,35.048233
2006,岡山県岡山市南区築港緑町2-1,133.929565,34.597904
2007,岡山県高梁市松原町神原2246,133.584564,34.81992
2008,岡山県和気郡和気町北山方3225-1,134.120651,34.886429
2009,岡山県真庭市下中津井3933,133.617798,34.946762
2010,岡山県美作市田淵1234,134.222702,34.97414
2011,岡山県真庭市杉山684,133.699066,35.051182
2012,岡山県倉敷市水島川崎通1-19,133.709259,34.476917
2013,岡山県美作市北山484,134.157349,35.032867
2014,岡山県美作市中山918,134.128891,35.004177
2015,岡山県真庭市上山710,133.739563,34.954243
2016,岡山県和気郡和気町父井原,134.094849,34.826172
2017,岡山県倉敷市福江701,133.790985,34.511288
2018,広島県山県郡北広島町吉木字中野原2093,132.415634,34.617016
2019,広島県東広島市河内町入野,132.878128,34.442371
2020,広島県広島市安佐南区東原1-22-11,132.478012,34.44022
2021,広島県尾道市原田町梶山田1069,133.204666,34.493069
2022,広島県世羅郡世羅町小世良字宇根山691-15,133.07341,34.570038
2023,広島県三原市久井町吉田735-32,133.069397,34.537891
2024,広島県東広島市高屋町大字高屋東4102,132.77565,34.446442
2025,広島県三原市長谷町291,133.034409,34.41151
2026,広島県三原市久井町大字坂井原字絹掛755,133.01004,34.506401
2027,広島県呉市安浦町安登,132.74855,34.251972
2028,広島県三原市大和町大草905-37,132.967636,34.4995
2029,広島県廿日市市玖島235,132.2379,34.403534
2030,広島県呉市郷原町西横尾412,132.616547,34.291424
2031,広島県庄原市板橋町600,133.016479,34.838688
2032,広島県福山市新市町大字戸手3103-1,133.282776,34.562721
2033,広島県神石郡神石高原町5064-2,133.251648,34.703613
2034,広島県竹原市吉名町831,132.862823,34.306355
2035,広島県広島市安芸区畑賀町1510-91,132.562958,34.417679
2036,広島県東広島市志和町志和東1166-2,132.692612,34.483227
2037,広島県神石郡神石高原町835,133.251648,34.703613
2038,広島県廿日市市河津原137-2,132.208313,34.368797
2039,広島県竹原市小梨町字堂平2022,132.928528,34.365902
2040,広島県廿日市市吉和1587,132.111694,34.5051
2041,広島県山県郡北広島町寺原,132.497894,34.684372
2042,広島県広島市安佐南区沼田町阿戸,132.363525,34.495541
2043,広島県三原市大和町和木3262,132.916763,34.500309
2044,広島県庄原市東城町久代977-1,133.284317,34.868095
2045,広島県東広島市志和町志和東阿原671-29,132.685883,34.482262
2046,広島県広島市安佐北区安佐町大字筒瀬,132.468842,34.499535
2047,広島県東広島市西条町下三永,132.765961,34.392246
2048,広島県東広島市八本松町原,132.683609,34.417465
2049,広島県廿日市市友田220-3,132.18573,34.321903
2050,広島県東広島市黒瀬町南方199-70,132.7061,34.325672
2051,広島県広島市佐伯区五日市町大字皆賀,132.371643,34.382042
2052,広島県廿日市市友田119,132.208649,34.354939
2053,広島県東広島市八本松町吉川5562-23,132.670929,34.383118
2054,広島県廿日市市大野猪ノウツ2392,132.201309,34.302475
2055,広島県三原市本郷町善入寺64-10,132.921524,34.442818
2056,広島県福山市神辺町東中条498,133.370712,34.57539
2057,広島県福山市御幸町中津原1225-1,133.361252,34.526752
2058,広島県三次市糸井町大山1411,132.891052,34.743267
2059,広島県三原市本郷町南方字松屋根1251-1,132.949234,34.386009
2060,広島県福山市春日町宇山137,133.398224,34.525108
2061,広島県福山市神村町1388,133.26088,34.477062
2062,広島県三原市沼田東町釜山345-6,133.017899,34.369267
2063,広島県広島市佐伯区三宅町1050,132.33786,34.376511
2064,広島県東広島市志和町大字七条椛坂,132.662811,34.461166
2065,広島県三次市粟屋町700,132.803925,34.783424
2066,広島県安芸高田市八千代町佐々井979-1,132.595612,34.623627
2067,広島県安芸高田市高宮町房後816,132.733215,34.753639
2068,広島県安芸高田市高宮町房後617,132.733215,34.753639
2069,山口県宇部市大字小野1582,131.329346,34.123184
2070,山口県山陽小野田市津布田201,131.122864,34.03363
2071,山口県岩国市由宇町字向山1000,132.176926,34.035919
2072,山口県岩国市大字通津24-70,132.182037,34.073696
2073,山口県山口市阿知須2423-1,131.316757,34.013432
2074,山口県山口市阿知須2423-1,131.316757,34.013432
2075,山口県山口市阿知須2423-1,131.316757,34.013432
2076,山口県山口市阿知須2423-1,131.316757,34.013432
2077,山口県下関市菊川町下保木,131.060806,34.116825
2078,山口県下松市大字平田鶴ケ浜,131.846878,34.01268
2079,山口県山陽小野田市大字郡877-43,131.128296,34.033245
2080,山口県山陽小野田市福田1-1,131.108978,34.053223
2081,山口県下関市大字吉田地方字駒くらべ1909-2,131.088181,34.092838
2082,山口県下関市豊浦町黒井850,130.901367,34.137444
2083,山口県周南市大字安田355,131.965088,34.044304
2084,山口県下松市大字下谷字白砂川269-1,131.872162,34.089306
2085,山口県美祢市於福町上1698-10,131.18071,34.249962
2086,山口県防府市多々良1-15-1,131.587402,34.063667
2087,山口県周南市大字長穂2393-6,131.840317,34.137913
2088,山口県山口市仁保中郷泉水原6094,131.576553,34.199314
2089,山口県美祢市豊田前町保々字長尾335番地,131.11438,34.156204
2090,山口県山陽小野田市杣尻東,131.181808,34.003166
2091,山口県周南市大字長穂1415,131.840317,34.137913
2092,山口県周南市大字四熊1192,131.762619,34.113689
2093,山口県下関市豊田町大字地吉71-1,131.118637,34.25156
2094,山口県周南市大字中須南798,131.916412,34.107216
2095,山口県防府市大字浜方535,131.546417,34.01017
2096,山口県萩市大字下田万897,131.676773,34.648438
2097,山口県光市浅江929-10,131.896759,33.978844
2098,山口県大字船木番匠,131.47139,34.185833
2099,山口県長門市日置上439-8,131.133804,34.391991
2100,山口県山陽小野田市山野井東2039-19,131.12851,34.067146
2101,山口県岩国市美和町渋前1204-1,132.093811,34.218582
2102,山口県山口県宇部市善和,131.473892,34.178333
2103,山口県柳井市日積2372-1,132.136917,34.007172
2104,山口県山口市大字吉敷15-3,131.411957,34.183544
2105,山口県周南市八代字須野河内,131.945099,34.094254
2106,山口県美祢市豊田前町大字麻生下,131.096069,34.154392
2107,山口県山陽小野田市大字郡1867番地,131.141968,34.022358
2108,山口県玖珂郡和木町大字瀬田字蜂ケ峯424-3,132.215622,34.191975
2109,徳島県阿南市橘町江ノ浦88,134.636108,33.877407
2110,徳島県鳴門市北灘町折野字大川筋182,134.476501,34.200779
2111,徳島県阿南市那賀川町みどり台1番地1,134.674713,33.958092
2112,徳島県板野郡上板町引野字安楽寺谷90-10,134.388733,34.125168
2113,徳島県徳島市入田町安都真215-1,134.448456,34.033981
2114,徳島県美馬市穴吹字岡ノ上200,134.123077,34.047646
2115,徳島県阿波市大字秋月字明月176-1,134.297455,34.102139
2116,徳島県徳島県阿波市字北山10番地,134.554703,34.070091
2117,徳島県名西郡神山町阿野字歯ノ辻499,134.382233,34.019749
2118,徳島県徳島市入田町月の宮227,134.442825,34.048576
2119,徳島県徳島市北田宮2-13-32,134.539383,34.091801
2120,徳島県鳴門市瀬戸町北泊字北泊529-1,134.57991,34.237438
2121,徳島県徳島市加茂名町東名東山99,134.504654,34.054771
2122,徳島県三好市山城町大和川字田中652,133.768585,33.990166
2123,香川県三豊市詫間町詫間643,133.682724,34.222073
2124,香川県高松市香川町東谷259-1,134.064407,34.209545
2125,香川県さぬき市寒川町神前647-16,134.225235,34.290253
2126,香川県三豊市財田町財田中4980,133.770081,34.097092
2127,香川県三豊市高瀬町羽方2862,133.739777,34.142063
2128,香川県仲多度郡まんのう町七箇4130,133.854675,34.137512
2129,香川県坂出市府中町4628-1,133.912689,34.288975
2130,香川県さぬき市鴨部5186乙11,134.221893,34.311283
2131,香川県仲多度郡まんのう町中通129-1,133.94809,34.136021
2132,香川県坂出市林田町字滝新開4265-2,133.884369,34.334175
2133,香川県さぬき市志度町大字小田231,134.178619,34.315781
2134,香川県小豆郡小豆島町当浜乙185-6,134.345627,34.522354
2135,香川県仲多度郡まんのう町造田字上井2259,133.928711,34.14732
2136,香川県坂出市西庄町城山1625-15,133.889069,34.307987
2137,香川県木田郡三木町大字朝倉2227番地3,134.121368,34.223289
2138,香川県綾歌郡綾川町枌所西,133.985382,34.187836
2139,香川県高松市木太町4583,134.082016,34.341255
2140,香川県三豊市詫間町詫間643,133.682724,34.222073
2141,香川県丸亀市蓬菜町56,133.7827,34.302719
2142,香川県仲多度郡まんのう町炭所東2672,133.912979,34.188721
2143,香川県高松市牟礼町大町2508,134.145325,34.334812
2144,香川県綾歌郡綾川町千疋字常行池1848,133.98848,34.227524
2145,愛媛県今治市朝倉上乙1103-11,133.008026,33.971931
2146,愛媛県宇和島市三間町則1970,132.578674,33.313049
2147,愛媛県喜多郡内子町論田949,132.645142,33.575516
2148,愛媛県松山市柳谷町乙45ー1,132.830658,33.925858
2149,愛媛県大洲市野佐来,132.542587,33.472446
2150,愛媛県松山市八反地乙102,132.791641,33.965263
2151,愛媛県上浮穴郡久万高原町東明神乙333-1,132.877563,33.698418
2152,愛媛県上浮穴郡久万高原町下畑野川乙1182,132.941071,33.671768
2153,愛媛県西条市中野赤坂丙147-1,133.185608,33.887108
2154,愛媛県松山市庄乙360,132.813263,33.978924
2155,愛媛県松山市南高井町956,132.817307,33.786572
2156,愛媛県四国中央市土居町天満66,133.401108,33.969883
2157,愛媛県新居浜市観音原町994,133.308914,33.951073
2158,愛媛県新居浜市萩生字河ノ北129-1,133.268311,33.911839
2159,愛媛県松山市萩原コハダ乙396-2,132.819153,33.996208
2160,愛媛県松山市下伊台町乙115,132.792099,33.87962
2161,愛媛県新居浜市船木1032-17,133.35144,33.928574
2162,愛媛県松山市才之原乙76-2,132.820862,33.970795
2163,愛媛県松山市小野町乙16-1,132.856491,33.850319
2164,愛媛県東温市上村乙347,132.850983,33.77166
2165,愛媛県東温市松瀬川乙997,132.92276,33.800968
2166,愛媛県今治市菊間町田ノ尻,132.815369,34.018543
2167,愛媛県伊予市中山町栗田天翅,132.764969,33.675697
2168,高知県高岡郡日高村大花1000,133.339935,33.546741
2169,高知県安芸郡芸西村西分甲5207,133.794601,33.532635
2170,高知県高知市重倉945,133.552795,33.599323
2171,高知県四万十市間崎1495-2,132.972565,32.943291
2172,高知県須崎市浦ノ内福良348-2,133.399872,33.412388
2173,高知県高岡郡四万十町八千数310,133.177551,33.209194
2174,高知県香南市夜須町手結山668,133.766373,33.524376
2175,高知県香美市土佐山田町楠目字油石山3594-1,133.701324,33.613892
2176,高知県幡多郡黒潮町浮鞭3878,133.031876,33.042198
2177,高知県四万十市山路291,132.954086,32.961109
2178,高知県高岡郡日高村下分2311-1,133.379501,33.541725
2179,高知県南国市才谷字古越778,133.646271,33.633415
2180,福岡県飯塚市大分1931,130.615158,33.590687
2181,福岡県朝倉市美奈宜の杜4-1-1,130.712784,33.433449
2182,福岡県嘉穂郡桂川町大字吉隈120,130.700653,33.593258
2183,福岡県大牟田市大字岬1523,130.444214,33.069336
2184,福岡県前原市大字香力474,130.41806,33.606388
2185,福岡県うきは市新川4094,130.75499,33.347404
2186,福岡県小郡市三沢1788,130.542831,33.426651
2187,福岡県京都郡みやこ町勝山大久保,130.915207,33.679993
2188,福岡県飯塚市筒野534-1,130.746231,33.615929
2189,福岡県飯塚市鹿毛馬412-6,130.746246,33.665047
2190,福岡県春日市下白水座頭谷207-1,130.459396,33.506126
2191,福岡県北九州市八幡東区大字小熊野1467,130.831863,33.843246
2192,福岡県八女郡広川町長延1243-1,130.564407,33.262524
2193,福岡県糸島郡志摩町大字芥屋1-1,130.195557,33.55722
2194,福岡県宗像市江口浜578,130.512238,33.847858
2195,福岡県古賀市鹿部字浜1310-1,130.463989,33.71611
2196,福岡県北九州市小倉南区西貫2-1-1,130.920807,33.824032
2197,福岡県福岡市東区大字西戸崎316,130.333359,33.659088
2198,福岡県筑紫野市大字山口1300,130.496292,33.468918
2199,福岡県飯塚市八木山1310,130.602097,33.633713
2200,福岡県前原市大字富838,130.41806,33.606388
2201,福岡県宮若市倉久1-3,130.644119,33.772396
2202,福岡県糸島郡志摩町野北575,130.195557,33.55722
2203,福岡県大牟田市大浦町15-19,130.46933,33.028931
2204,福岡県飯塚市弥山740,130.663406,33.529167
2205,福岡県久留米市城島町浜293,130.429443,33.266888
2206,福岡県築上郡築上町上ノ河内1649,131.060196,33.610386
2207,福岡県北九州市八幡西区樋口町8-1,130.734222,33.858452
2208,福岡県福岡市早良区大字小笠木103-1,130.379807,33.47842
2209,福岡県筑紫野市大字山家字上西山,130.590668,33.496948
2210,福岡県田川郡大任町大字大行事4320,130.854401,33.598255
2211,福岡県筑紫郡那珂川町大字埋金字四郎五郎5,130.526001,33.487385
2212,福岡県太宰府市石穴3467-39,130.54332,33.509884
2213,福岡県京都郡みやこ町勝山松田2885,130.893738,33.680065
2214,福岡県筑紫郡那珂川町後野571,130.526001,33.487385
2215,福岡県筑紫野市大字山家2014-22,130.590668,33.496948
2216,福岡県遠賀郡遠賀町虫生津1612-3,130.64563,33.823338
2217,福岡県直方市大字中泉字池代1356-2,130.737793,33.71286
2218,福岡県糸島市二丈吉井3362,130.066589,33.497646
2219,福岡県宗像市牟田尻2020,130.49646,33.841648
2220,福岡県糟屋郡久山町久原3549,130.502579,33.655029
2221,福岡県福岡市東区大字上和白1318-1,130.440338,33.683754
2222,福岡県宗像市大字朝町1470-1,130.584915,33.764729
2223,福岡県みやま市高田町上楠田1519-2,130.477737,33.096294
2224,福岡県朝倉市大字板屋1-1,130.69899,33.42432
2225,福岡県田川郡川崎町大字安真木1086-7,130.816956,33.546307
2226,福岡県前原市大字川原807,130.41806,33.606388
2227,福岡県飯塚市椋本611-19,130.659134,33.598183
2228,福岡県宮若市山口小原,130.574234,33.740799
2229,福岡県鞍手郡小竹町大字勝野1870-1,130.697021,33.698929
2230,福岡県京都郡みやこ町光富字大谷95-1,130.978516,33.655479
2231,福岡県鞍手郡鞍手町八尋1331,130.650925,33.768456
2232,福岡県北九州市門司区大字吉志175,130.95285,33.863518
2233,福岡県朝倉郡筑前町大字曽根田141-26,130.620087,33.504192
2234,福岡県八女市上陽町北川内2914-1,130.657715,33.236687
2235,福岡県久留米市長門石1-15-15,130.488602,33.318947
2236,福岡県北九州市若松区大字乙丸1560,130.684906,33.916092
2237,福岡県宮若市乙野1121,130.578445,33.706402
2238,佐賀県多久市北多久町大字小待1803-1,130.095306,33.303703
2239,佐賀県佐賀市鍋島町大字蜥久字岸川地先,130.275772,33.289371
2240,佐賀県唐津市菅牟田64-1,129.934937,33.41877
2241,佐賀県三養基郡みやき町西島3317,130.450974,33.300823
2242,佐賀県三養基郡みやき町大字白壁2785,130.47345,33.335938
2243,佐賀県多久市西多久町大字板屋60-1,130.051071,33.267002
2244,佐賀県唐津市相知町相知2548-1,130.009918,33.342846
2245,佐賀県三養基郡みやき町簑原4807,130.445038,33.370167
2246,佐賀県武雄市西川登町小田志,129.980453,33.124611
2247,佐賀県武雄市北方町志久3487,130.075134,33.221077
2248,佐賀県三養基郡みやき町大字江口3704,130.483612,33.311237
2249,佐賀県多久市北多久町小待45,130.095306,33.303703
2250,佐賀県多久市北多久町小待4817-1,130.095306,33.303703
2251,佐賀県杵島郡江北町大字山口花祭42,130.151459,33.235771
2252,佐賀県神埼市神埼町尾崎3617-1,130.346069,33.335674
2253,佐賀県唐津市七山白木2403-3,130.088699,33.459064
2254,佐賀県佐賀市富士町上熊川691,130.22345,33.351128
2255,佐賀県鳥栖市村田町朝日986,130.483475,33.35918
2256,佐賀県佐賀市三瀬村大字杠609,130.286728,33.44651
2257,佐賀県杵島郡白石町新明2811,130.153625,33.129177
2258,佐賀県佐賀市大和町大字川上5576,130.247009,33.328426
2259,佐賀県武雄市若木町大字本部1939-1,129.972717,33.256271
2260,長崎県雲仙市愛野町甲2789,130.162933,32.817947
2261,長崎県壱岐市勝本町新城西触1645,129.704193,33.828846
2262,長崎県雲仙市小浜町雲仙548,130.267563,32.744427
2263,長崎県長崎市琴海戸根町95,129.800598,32.886246
2264,長崎県大村市東野岳町1334,129.983841,32.983601
2265,長崎県大村市東野岳町1420-1,129.983841,32.983601
2266,長崎県諫早市多良見町市布1656-1,129.972321,32.819454
2267,長崎県諫早市小長井町打越500,130.164551,32.926857
2268,長崎県五島市下大津町1985,128.860703,32.677372
2269,長崎県佐世保市針尾北町523,129.757095,33.110641
2270,長崎県北松浦郡江迎町奥川内免220-6,129.6647178,33.3045978
2271,長崎県佐世保市知見寺町1410,129.729492,33.230091
2272,長崎県佐世保市口ノ尾町1589,129.822708,33.157864
2273,長崎県佐世保市口ノ尾町566,129.829422,33.165966
2274,長崎県南島原市深江町戊3987,130.331787,32.738842
2275,長崎県諌早市森山町唐比北1118,130.127731,32.805225
2276,長崎県佐世保市原分町1471,129.72522,33.225655
2277,長崎県対馬市上県町飼所,129.376556,34.521717
2278,長崎県長崎市福田本町441,129.819092,32.753155
2279,長崎県諫早市小ケ倉町51,130.045334,32.809002
2280,長崎県西海市西彼町上岳郷1255-1,129.785522,32.98291
2281,長崎県長崎市滑石4-1091,129.822021,32.804352
2282,長崎県長崎市脇岬町345,129.791275,32.59058
2283,長崎県西海市西彼町八木原郷2879-2,129.731613,33.029087
