,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Country Club of Buffalo,Black,M,70,72.7,97.0,131,36.3  /  129,36.4  /  132
,Blue,M,70,71.9,95.4,128,36.0  /  128,35.9  /  128
,White,M,70,69.5,92.4,124,35.0  /  123,34.5  /  124
,Green,M,70,67.8,90.3,122,34.2  /  122,33.6  /  121
,White,F,70,75.3,106.3,132,37.6  /  130,37.7  /  133
,Gold,F,70,70.6,97.9,121,35.4  /  118,35.2  /  123
,Red,F,70,68.9,97.1,120,34.4  /  117,34.5  /  122
Country Club Of Rochester,Black,M,70,73.6,98.9,137,36.8  /  137,36.8  /  136
,Blue,M,70,71.4,96.1,133,35.9  /  131,35.5  /  135
,White,M,70,68.8,93.4,132,34.2  /  131,34.6  /  133
,Gold,M,70,67.2,91.2,129,33.2  /  127,34.0  /  131
,White,F,72,74.6,106.9,137,37.0  /  134,37.6  /  140
,Gold,F,72,73.1,104.8,135,36.0  /  132,37.1  /  137
Country Club of Troy,Black,M,71,72.5,97.1,133,36.5  /  137,36.0  /  128
,Blue,M,71,71.2,95.5,131,35.9  /  137,35.3  /  125
,Green,M,71,69.7,93.5,128,35.0  /  133,34.7  /  123
,Gold,M,71,67.2,89.9,123,33.4  /  124,33.8  /  121
,White,M,71,65.4,87.1,117,32.9  /  119,32.5  /  114
,Red,M,72,61.0,80.8,107,30.5  /  107,30.5  /  107
,Green,F,71,75.7,106.0,129,38.0  /  129,37.7  /  128
,Gold,F,71,72.1,101.0,123,36.3  /  123,35.8  /  122
,White,F,71,70.6,99.0,120,35.9  /  120,34.7  /  120
,Red,F,72,64.6,89.6,106,32.3  /  106,32.3  /  106
Crab Meadow Golf Course,Blue,M,72,71.3,95.7,131,35.2  /  131,36.1  /  131
,White,M,72,69.7,93.3,127,34.4  /  128,35.3  /  126
,Silver,M,72,66.6,88.8,120,32.5  /  118,34.1  /  121
,White,F,72,75.6,107.1,134,37.2  /  131,38.4  /  137
,Silver,F,72,72.0,102.0,128,35.2  /  124,36.8  /  131
Crag Burn G C,Black,M,72,76.0,102.9,145,37.7  /  139,38.3  /  151
,Gold,M,72,74.8,100.4,138,37.2  /  135,37.6  /  141
,Blue Gold Combo,M,72,73.8,99.0,136,36.7  /  135,37.1  /  137
,Blue,M,72,73.0,98.1,136,36.2  /  135,36.8  /  136
,Blue White Combo,M,72,71.6,96.2,132,35.5  /  131,36.1  /  133
,White,M,72,71.0,95.9,134,35.2  /  132,35.8  /  136
,Blue,F,73,79.2,114.4,149,39.5  /  145,39.7  /  153
,Blue White Combo,F,72,77.6,111.5,144,38.5  /  143,39.1  /  144
,White,F,72,77.0,110.5,142,38.1  /  142,38.9  /  142
,Red,F,72,72.7,103.4,130,36.0  /  129,36.7  /  131
Cragie Brae Golf Club,Blue,M,72,71.2,95.9,133,35.5  /  131,35.7  /  135
,White,M,72,69.9,94.1,130,34.7  /  128,35.2  /  132
,Gold,M,72,66.4,87.4,113,32.3  /  110,34.1  /  116
,Red,M,72,65.5,85.7,109,32.2  /  102,33.3  /  115
,White,F,72,75.6,107.0,133,37.4  /  129,38.2  /  137
,Gold,F,72,71.2,100.5,124,34.8  /  121,36.4  /  127
,Red,F,72,69.9,98.9,123,34.3  /  120,35.6  /  126
Craig Wood Golf & Country Club,Blue,M,72,72.6,98.5,139,37.2  /  145,35.4  /  133
,White,M,72,71.1,96.1,135,36.3  /  137,34.8  /  132
,Gold,M,72,66.2,88.8,122,33.9  /  127,32.3  /  116
,Red,F,72,69.5,100.6,132,35.5  /  131,34.0  /  133
Crestwood Golf Club,Blue,M,72,72.0,93.8,118,35.6  /  122,36.4  /  113
,White,M,72,71.1,92.6,116,35.2  /  121,35.9  /  111
,Black,M,72,68.9,89.5,111,34.5  /  116,34.4  /  105
,Gold,M,72,66.0,85.4,104,32.5  /  105,33.5  /  103
,Red,M,72,65.8,85.0,103,32.4  /  104,33.4  /  102
,Black,F,72,74.7,104.0,124,37.3  /  127,37.4  /  121
,Gold,F,72,71.3,99.0,118,35.0  /  119,36.3  /  116
,Red,F,72,71.1,98.7,117,35.0  /  119,36.1  /  115
Cronins Golf Resort,White,M,70,67.2,89.4,120,34.9  /  125,32.3  /  114
,Gold,M,70,65.8,86.8,113,34.0  /  115,31.8  /  111
,Red,F,71,68.0,95.2,115,35.0  /  116,33.0  /  114
Crooked Pines Golf Club,Blue,M,70,69.3,91.1,118,34.1  /  111,35.2  /  124
,White,M,70,68.5,89.1,111,33.7  /  104,34.8  /  117
,Gold,M,70,64.5,83.8,104,31.7  /  103,32.8  /  104
,White,F,73,74.1,104.4,129,36.3  /  119,37.8  /  138
,Red,F,73,69.3,95.1,110,34.1  /  107,35.2  /  112
C-Way Golf Club,Blue,M,71,67.4,88.0,111,33.6  /  110,33.8  /  112
,White,M,71,65.7,85.5,107,32.9  /  108,32.8  /  105
,Gold,M,71,64.1,83.2,103,32.3  /  102,31.8  /  103
,Red,F,71,68.3,94.3,110,34.4  /  110,33.9  /  110
Dande Farms,Blue,M,71,71.1,92.8,117,35.5  /  115,35.6  /  118
,White,M,71,70.0,91.2,114,34.9  /  113,35.1  /  115
,Gold,M,71,66.6,87.0,110,32.7  /  109,33.9  /  111
,Red,F,72,69.3,94.7,108,34.0  /  102,35.3  /  114
Davis Countryside Meadows,White,M,72,68.1,88.8,112,34.0  /  111,34.1  /  112
,Gold,M,72,63.2,81.1,97,32.0  /  94,31.2  /  99
,Red,M,72,62.7,80.4,95,31.5  /  91,31.2  /  99
,White,F,72,74.4,103.7,125,37.2  /  120,37.2  /  129
,Gold,F,72,66.9,92.3,108,34.0  /  109,32.9  /  106
,Red,F,72,66.2,91.2,106,33.3  /  106,32.9  /  106
Deepdale Golf Club,Back,M,70,72.5,96.4,129,35.7  /  128,36.8  /  129
,Middle,M,70,69.9,92.5,126,34.3  /  117,35.6  /  134
,White,F,70,76.0,108.5,138,37.5  /  136,38.5  /  140
,Red,F,70,69.7,98.4,122,33.7  /  120,36.0  /  123
Deerfield Country Club - 9 -NORTH (1-9),Black,M,36,37.7,51.1,144,37.7  /  144,/
,Blue,M,36,37.0,50.4,144,37.0  /  144,/
,White,M,36,35.7,48.3,136,35.7  /  136,/
,Yellow,M,36,33.5,44.8,122,33.5  /  122,/
,Green,M,36,33.2,44.5,122,33.2  /  122,/
,White,F,36,38.6,55.7,145,38.6  /  145,/
,Yellow,F,36,35.9,51.2,130,35.9  /  130,/
,Green,F,36,35.6,50.8,129,35.6  /  129,/
Deerfield Country Club - 9 -SOUTH (10-18),Black,M,36,37.2,50.1,139,37.2  /  139,/
,Blue,M,36,36.5,48.7,131,36.5  /  131,/
,White,M,36,35.6,47.1,124,35.6  /  124,/
,Yellow,M,36,33.0,43.8,116,33.0  /  116,/
,Green,M,36,32.4,43.1,115,32.4  /  115,/
,White,F,36,38.4,55.9,148,38.4  /  148,/
,Yellow,F,36,35.7,51.4,133,35.7  /  133,/
,Green,F,36,34.9,49.9,127,34.9  /  127,/
Deerfield Country Club - 9-EAST (19-27),Blue,M,36,35.1,46.6,124,35.1  /  124,/
,White,M,36,34.5,45.7,121,34.5  /  121,/
,Yellow,M,36,32.8,43.2,112,32.8  /  112,/
,Green,M,37,32.4,42.6,110,32.4  /  110,/
,White,F,36,37.3,52.7,131,37.3  /  131,/
,Yellow,F,36,35.6,50.5,126,35.6  /  126,/
,Green,F,37,34.9,49.3,122,34.9  /  122,/
Deerfield Country Club - North/East (1-9 / 19-27),Blue,M,72,72.1,97.0,134,37.0  /  144,35.1  /  124
,White,M,72,70.2,94.0,129,35.7  /  136,34.5  /  121
,Yellow,M,72,66.3,88.0,117,33.5  /  122,32.8  /  112
,Green,M,73,65.6,87.1,116,33.2  /  122,32.4  /  110
,White,F,72,75.9,108.4,138,38.6  /  145,37.3  /  131
,Yellow,F,72,71.5,101.7,128,35.9  /  130,35.6  /  126
,Green,F,73,70.5,100.1,126,35.6  /  129,34.9  /  122
Deerfield Country Club - North/South (1-18),Black,M,72,74.9,101.2,142,37.7  /  144,37.2  /  139
,Blue,M,72,73.5,99.1,138,37.0  /  144,36.5  /  131
,White,M,72,71.3,95.4,130,35.7  /  136,35.6  /  124
,Yellow,M,72,66.5,88.6,119,33.5  /  122,33.0  /  116
,Green,M,72,65.6,87.6,119,33.2  /  122,32.4  /  115
,White,F,72,77.0,111.6,147,38.6  /  145,38.4  /  148
,Yellow,F,72,71.6,102.6,132,35.9  /  130,35.7  /  133
,Green,F,72,70.5,100.7,128,35.6  /  129,34.9  /  127
Deerfield Country Club - South/East (10-27),Blue,M,72,71.6,95.3,128,36.5  /  131,35.1  /  124
,White,M,72,70.1,92.8,123,35.6  /  124,34.5  /  121
,Yellow,M,72,65.8,87.0,114,33.0  /  116,32.8  /  112
,Green,M,73,64.8,85.7,113,32.4  /  115,32.4  /  110
,White,F,72,75.7,108.6,140,38.4  /  148,37.3  /  131
,Yellow,F,72,71.3,101.9,130,35.7  /  133,35.6  /  126
,Green,F,73,69.8,99.2,125,34.9  /  127,34.9  /  122
Deerwood Golf Course - Buck / Doe,Blue,M,72,71.9,94.5,121,35.9  /  121,36.0  /  121
,White,M,72,70.8,93.1,120,35.4  /  119,35.4  /  121
,Yellow,M,72,68.1,88.8,112,34.1  /  117,34.0  /  106
,Red,F,72,69.5,96.2,113,34.6  /  110,34.9  /  116
Deerwood Golf Course - Buck / Fawn,Blue,M,72,70.4,92.5,118,35.8  /  119,34.6  /  117
,White,M,72,69.2,90.8,116,35.3  /  117,33.9  /  115
,Yellow,M,72,68.1,88.8,113,34.2  /  109,33.9  /  116
,Red,F,72,68.9,95.7,114,34.6  /  109,34.3  /  118
Deerwood Golf Course - Doe / Fawn,Blue,M,72,70.6,92.7,119,36.0  /  119,34.6  /  118
,White,M,72,69.2,90.9,117,35.3  /  119,33.9  /  114
,Yellow,M,72,67.9,88.4,111,34.0  /  106,33.9  /  116
,Red,F,72,69.2,96.6,116,34.9  /  114,34.3  /  118
Delaware Golf Course,Creme,M,68,67.0,85.6,101,33.6  /  100,33.4  /  101
,White,F,68,65.5,89.1,100,32.7  /  102,32.8  /  98
Diamond Hawk - Diamond Hawk GC,Black,M,72,74.1,98.5,131,37.3  /  131,36.8  /  131
,Gold,M,72,72.5,96.2,128,36.6  /  126,35.9  /  129
,Green,M,72,69.7,92.5,123,35.1  /  123,34.6  /  123
,Silver,M,72,67.3,89.2,118,33.7  /  118,33.6  /  118
,Silver,F,72,72.4,101.3,123,36.7  /  126,35.7  /  120
,Burgundy,F,72,69.1,96.5,117,35.0  /  120,34.1  /  113
Dix Hills Park Golf Course,White,F,64,61.4,84.6,98,30.7  /  98,30.7  /  98
,Red,F,64,61.0,84.4,99,30.5  /  99,30.5  /  99
Dogwood Knolls Golf Course,White/Blue,M,72,69.7,90.4,112,34.4  /  110,35.3  /  113
,White/White,F,74,75.1,103.9,122,37.5  /  122,37.6  /  122
,Red/White,F,72,73.1,100.5,116,35.5  /  110,37.6  /  122
,Red/Red,F,70,71.0,97.1,111,35.5  /  111,35.5  /  110
Doral Arrowwood Country Club,BLUE,M,68,69.4,93.4,130,34.7  /  130,34.7  /  130
,White/Blue,M,0,69.1,73.2,130,34.2  /  129,34.9  /  131
,WHITE,M,68,68.0,91.6,129,34.0  /  129,34.0  /  129
,Blue,F,70,73.8,106.0,137,36.9  /  137,36.9  /  137
,Blue/White,F,69,72.7,104.6,136,36.9  /  137,35.8  /  134
,White,F,68,71.8,103.4,134,35.9  /  134,35.9  /  134
,Gold,F,70,70.8,101.8,131,35.4  /  131,35.4  /  131
,Red/Gold,F,69,69.2,99.8,130,33.8  /  128,35.4  /  131
,Red,F,68,67.6,97.8,128,33.8  /  128,33.8  /  128
Douglaston Golf Course,Black,M,67,65.2,85.9,112,34.0  /  111,31.2  /  112
,Blue,M,67,64.2,84.6,110,33.5  /  109,30.7  /  110
,Blue,F,67,68.6,95.7,116,35.6  /  123,33.0  /  109
,Red,F,67,64.7,90.3,109,33.2  /  117,31.5  /  100
Drumlins Country Club - East Course,Blue,M,71,70.0,92.3,120,35.2  /  118,34.8  /  122
,White,M,71,68.8,90.5,117,34.4  /  114,34.4  /  119
,Gold,M,71,66.2,87.2,113,33.2  /  107,33.0  /  119
,White,F,71,74.3,85.2,123,37.2  /  125,37.1  /  120
,Gold,F,71,71.4,99.6,120,35.6  /  122,35.8  /  117
,Orange,F,71,68.1,85.2,116,34.6  /  120,33.5  /  112
Drumlins Country Club - West Course,"1-8, 18 : 10-17, 9",M,70,67.3,88.2,113,33.2  /  112,34.1  /  113
,Blue,M,70,67.3,88.1,112,33.9  /  114,33.4  /  110
,Orange,F,70,65.7,90.7,106,32.8  /  108,32.9  /  104
,"1-8,18; 10-17,9",F,70,65.7,90.7,106,32.3  /  107,33.4  /  105
Dunwoodie Golf Course,BLACK,M,70,68.1,90.8,123,34.9  /  135,33.2  /  110
,BLUE,M,70,65.9,87.3,115,33.8  /  127,32.1  /  103
,Black,F,72,73.4,102.7,124,37.5  /  132,35.9  /  116
,Blue,F,72,70.4,98.6,120,36.6  /  128,33.8  /  111
,YAGAW,F,72,68.2,95.7,118,34.9  /  122,33.3  /  113
,Green,F,72,66.5,93.5,115,33.9  /  119,32.6  /  110
Durand Eastman Golf Club,Blue,M,70,70.0,92.6,122,35.2  /  119,34.8  /  124
,White,M,70,69.1,91.4,120,34.7  /  121,34.4  /  119
,Gold,M,70,67.0,88.5,116,33.5  /  116,33.5  /  115
,Red,M,70,66.5,87.8,115,33.4  /  114,33.1  /  115
,White,F,72,74.6,106.0,133,37.5  /  137,37.1  /  129
,Gold,F,72,72.2,103.2,132,36.0  /  127,36.2  /  136
,Red,F,72,71.5,101.6,128,35.9  /  125,35.6  /  131
Dutch Hollow CC,Blue,M,71,71.9,94.6,123,35.7  /  123,36.2  /  122
,White,M,71,69.7,92.4,122,34.6  /  125,35.1  /  119
,Gold,M,71,66.1,87.9,117,32.9  /  118,33.2  /  116
,Red,M,71,63.9,84.3,110,32.0  /  113,31.9  /  107
,Silver,M,71,61.8,79.2,94,30.6  /  97,31.2  /  90
,White,F,71,76.0,106.0,127,37.9  /  128,38.1  /  126
,Gold,F,71,71.8,100.5,122,35.7  /  127,36.1  /  116
,Red,F,71,68.8,96.7,118,34.3  /  120,34.5  /  116
,Silver,F,71,64.4,90.4,111,32.2  /  112,32.2  /  109
Dutchaven Golf Course,Blue,M,35,32.7,42.6,107,32.7  /  107,/
,White,M,35,31.5,40.4,96,31.5  /  96,/
,Red,F,35,31.8,43.6,100,31.8  /  100,/
Dutcher Golf Course,White,M,68,62.4,80.6,98,31.5  /  101,30.9  /  95
,Yellow/Blue,F,62,60.9,83.3,95,30.6  /  95,30.3  /  95
Dyker Beach Golf Course,Back,M,71,70.5,93.0,122,35.3  /  123,35.2  /  120
,Middle,M,71,69.3,91.3,119,34.7  /  121,34.6  /  116
,Forward,M,71,65.6,85.9,111,33.3  /  112,32.3  /  109
,Grey,F,72,70.7,98.2,117,35.9  /  120,34.8  /  114
Eagle Crest Golf Club,Black,M,72,72.6,96.2,127,36.0  /  123,36.6  /  131
,Gold,M,72,70.5,93.7,125,35.3  /  121,35.2  /  129
,Blue,M,72,69.3,91.3,119,34.7  /  116,34.6  /  121
,White,M,72,66.0,85.9,107,33.0  /  103,33.0  /  111
,White,F,72,71.8,100.9,124,35.7  /  122,36.1  /  125
,Red,F,72,68.6,96.3,118,34.4  /  117,34.2  /  118
Eagle Vale Golf Club,Gold,M,72,72.8,97.8,135,36.0  /  127,36.8  /  142
,Blue,M,72,71.5,95.4,129,35.5  /  124,36.0  /  133
,White,M,72,70.8,94.1,126,35.1  /  122,35.7  /  129
,Green,M,72,69.2,91.8,122,34.2  /  116,35.0  /  127
,Red,M,72,68.0,90.4,121,33.7  /  116,34.3  /  125
,White,F,72,76.6,108.9,137,38.0  /  136,38.6  /  138
,Green,F,72,74.7,105.4,130,37.0  /  128,37.7  /  132
,Red,F,72,73.4,103.5,128,36.5  /  126,36.9  /  130
East Aurora Country Club,Blue,M,71,71.6,95.9,131,35.2  /  124,36.4  /  138
,White,M,71,71.0,94.8,128,35.0  /  119,36.0  /  137
,Yellow,M,71,68.7,90.4,117,33.9  /  114,34.8  /  119
,Red,M,71,65.6,86.6,113,32.1  /  112,33.5  /  114
,Blue,F,73,77.8,111.5,143,38.4  /  139,39.4  /  147
,White,F,73,76.4,109.1,139,37.6  /  136,38.8  /  142
,Yellow,F,73,73.4,104.2,131,36.4  /  125,37.0  /  137
,Red,F,73,70.3,99.3,123,34.7  /  118,35.6  /  128
East Hampton Golf Club,Blue,M,71,71.8,97.6,139,36.7  /  144,35.1  /  133
,Blue/White,M,71,69.9,95.3,137,35.6  /  139,34.3  /  135
,White,M,71,69.4,94.1,133,35.1  /  133,34.3  /  132
,Green,M,71,64.0,86.5,121,32.4  /  123,31.6  /  119
,White,F,71,73.6,105.1,134,37.5  /  134,36.1  /  133
,Green,F,71,67.2,95.5,120,34.4  /  124,32.8  /  116
"Edison Club, The - 1 OVER 2",Blue,M,72,71.8,95.8,129,36.0  /  128,35.8  /  130
,White,M,72,70.5,94.2,128,35.4  /  126,35.1  /  129
,Green,M,72,68.3,91.2,124,34.4  /  123,33.9  /  124
,Gold,M,72,67.8,90.6,123,34.2  /  122,33.6  /  124
,Yellow,M,72,67.0,89.5,122,33.8  /  121,33.2  /  122
,Red,M,72,66.8,89.2,121,33.7  /  121,33.1  /  121
,Red,F,72,71.8,100.4,122,36.2  /  126,35.6  /  117
,Silver,F,72,67.9,94.8,114,33.9  /  117,34.0  /  111
,Forward,F,72,62.6,86.8,103,31.3  /  105,31.3  /  100
"Edison Club, The - 1 OVER 3",Blue,M,72,72.9,97.3,132,36.0  /  128,36.9  /  135
,White,M,72,71.2,94.8,127,35.4  /  126,35.8  /  128
,Green,M,72,69.0,91.8,123,34.4  /  122,34.6  /  124
,Gold,M,72,68.2,90.4,120,34.2  /  121,34.0  /  118
,Yellow,M,72,67.2,89.1,118,33.8  /  119,33.4  /  116
,Red,M,72,67.0,89.0,119,33.7  /  121,33.3  /  116
,Red,F,72,71.7,100.9,124,36.1  /  127,35.6  /  120
,Silver,F,72,68.0,95.1,115,33.9  /  118,34.1  /  112
,Forward,F,72,63.3,87.9,105,31.3  /  106,32.0  /  103
"Edison Club, The - 2 OVER 3",Blue,M,72,72.7,97.3,133,35.8  /  130,36.9  /  135
,White,M,72,70.9,94.9,129,35.1  /  129,35.8  /  129
,Green,M,72,68.5,91.6,125,33.9  /  125,34.6  /  124
,Gold,M,72,67.6,90.2,122,33.6  /  125,34.0  /  118
,Yellow,M,72,66.6,88.8,120,33.2  /  123,33.4  /  116
,Red,M,72,66.4,88.5,119,33.1  /  121,33.3  /  116
,Red,F,72,71.2,99.2,119,35.6  /  117,35.6  /  120
,Silver,F,72,68.2,94.4,111,34.1  /  110,34.1  /  112
,Forward,F,72,63.4,87.2,101,31.4  /  99,32.0  /  103
Eisenhower Park Golf Course - Blue,Blue,M,72,68.3,90.0,117,34.2  /  114,34.1  /  119
,White,M,72,67.0,88.3,115,33.5  /  115,33.5  /  115
,White,F,72,73.2,101.5,120,36.4  /  118,36.8  /  120
,Red,F,72,67.4,94.2,114,33.7  /  113,33.7  /  114
Eisenhower Park Golf Course - Red,Blue,M,73,74.4,99.9,136,36.9  /  136,37.5  /  135
,Blue (par 3),M,72,74.0,99.3,134,36.5  /  133,37.5  /  134
,White,M,73,71.0,95.0,130,35.3  /  123,35.7  /  136
,White (par 3),M,72,70.5,94.3,128,34.8  /  120,35.7  /  136
,Gold,M,73,66.9,89.3,121,33.0  /  119,33.9  /  122
,Gold (par 3),M,72,66.4,88.4,119,32.5  /  115,33.9  /  122
,Red,M,73,66.2,88.2,119,32.7  /  116,33.5  /  121
,Red (par 3),M,72,65.7,87.5,118,32.2  /  113,33.5  /  122
,Gold,F,73,72.1,101.1,123,35.2  /  120,36.9  /  126
,Gold (par 3),F,73,71.9,100.8,123,35.0  /  120,36.9  /  126
,Red,F,73,71.5,100.2,122,35.0  /  120,36.5  /  123
,Red (par 3),F,72,71.2,99.6,121,34.7  /  118,36.5  /  123
Eisenhower Park Golf Course - White,Blue,M,72,73.1,96.7,127,36.1  /  126,37.0  /  128
,White,M,72,71.6,95.3,128,35.5  /  129,36.1  /  126
,Gold,M,72,68.6,91.6,124,34.1  /  122,34.5  /  126
,Gold,F,72,74.3,103.6,125,37.5  /  126,36.8  /  123
,Red,F,72,70.3,98.3,119,35.4  /  119,34.9  /  119
Elkdale Country Club,#1,M,70,69.2,91.4,120,34.4  /  116,34.8  /  123
,#2,M,70,68.3,90.1,118,34.0  /  114,34.3  /  121
,#3,M,70,67.0,88.1,114,33.3  /  113,33.7  /  114
,#4,M,70,63.6,83.1,105,31.6  /  103,32.0  /  107
,#5,M,70,61.6,80.5,102,30.8  /  101,30.8  /  102
,#3,F,70,71.8,99.2,116,35.7  /  118,36.1  /  114
,#4,F,70,68.1,93.9,110,33.8  /  112,34.3  /  107
,#5,F,70,64.7,88.9,103,32.3  /  105,32.4  /  100
Elm Tree Golf Course,Blue,M,71,68.7,90.7,119,33.3  /  107,35.4  /  130
,White,M,71,67.0,88.5,116,32.8  /  105,34.2  /  126
,Gold,M,71,63.3,81.8,100,31.1  /  95,32.2  /  104
,Red,F,74,66.4,91.2,105,32.8  /  100,33.6  /  110
Elma Meadows Golf Course - Elma Meadows GC,Black,M,70,71.5,95.2,128,35.8  /  124,35.7  /  131
,White,M,70,70.0,92.8,123,35.0  /  123,35.0  /  123
,Gold,M,72,65.6,85.9,110,33.0  /  111,32.6  /  108
,Red,F,71,68.6,96.2,117,34.5  /  118,34.1  /  116
Elmira Country Club,Black,M,72,73.7,98.7,135,36.7  /  130,37.0  /  139
,White,M,72,71.4,95.5,130,35.2  /  129,36.2  /  130
,Gold,M,72,67.0,89.5,121,33.3  /  124,33.7  /  118
,Gold,F,74,72.2,102.0,127,35.8  /  125,36.4  /  128
,Green,F,74,70.1,98.4,120,34.3  /  119,35.8  /  121
"Elms Golf Club, The",Blue,M,70,69.0,91.3,120,34.1  /  123,34.9  /  117
,White,M,70,67.1,89.1,118,33.3  /  118,33.8  /  118
,Gold,M,70,63.8,84.2,110,31.9  /  111,31.9  /  109
,Red,F,70,68.5,95.5,114,34.3  /  117,34.2  /  111
Endwell Greens Golf Club,Gold,M,72,74.8,100.2,137,37.6  /  142,37.2  /  131
,Blue,M,72,71.0,94.7,128,35.9  /  132,35.1  /  123
,White,M,71,68.6,90.6,119,34.7  /  122,33.9  /  115
,Green,M,72,66.6,87.9,115,33.6  /  119,33.0  /  110
,Green,F,75,70.9,100.4,125,35.9  /  130,35.0  /  120
,Red,F,75,69.2,97.4,120,35.1  /  126,34.1  /  114
Engineers Country Club,Black,M,71,72.7,97.1,131,36.2  /  129,36.5  /  132
,Blue,M,71,71.4,95.3,129,35.4  /  126,36.0  /  131
,White,M,71,69.9,93.0,125,34.6  /  122,35.3  /  127
,Gold,M,71,68.8,90.7,118,34.0  /  116,34.8  /  119
,White,F,71,77.9,111.4,142,38.4  /  139,39.5  /  145
,Gold,F,71,72.6,102.6,127,35.3  /  120,37.3  /  134
,Gold Tribute,F,71,70.8,99.4,121,35.2  /  120,35.6  /  122
,Red,F,71,70.0,99.5,125,34.6  /  123,35.4  /  127
,Red Tribute,F,71,69.7,98.8,124,34.6  /  123,35.1  /  125
En-Joie Golf Club,Blue,M,72,72.1,97.1,135,36.6  /  139,35.5  /  130
,White,M,72,69.4,93.3,129,35.7  /  129,33.7  /  128
,Gold,M,72,65.9,88.4,121,33.6  /  118,32.3  /  124
,Red,F,72,70.3,100.3,127,36.0  /  128,34.3  /  126
,Red/Silver,F,72,68.2,96.9,122,35.1  /  126,33.1  /  118
"Erie Village, Links at",Blue,M,71,72.7,97.0,132,37.0  /  135,35.7  /  128
,White,M,71,70.1,93.5,126,35.4  /  129,34.7  /  123
,Gold,M,71,67.2,88.1,113,33.9  /  113,33.3  /  112
,White,F,71,75.5,105.9,129,37.8  /  131,37.7  /  127
,Red,F,71,69.4,97.1,118,34.7  /  119,34.7  /  116
Fairways of Halfmoon,Blue,M,72,70.2,93.8,127,35.5  /  130,34.7  /  124
,White,M,72,68.2,91.1,124,34.5  /  124,33.7  /  123
,Gold,M,72,65.3,85.9,111,32.8  /  111,32.5  /  111
,Gold,F,72,70.4,99.4,123,35.5  /  126,34.9  /  120
,Red,F,72,66.4,92.0,109,33.5  /  113,32.9  /  104
Falkirk Golf Course,White,M,69,70.2,94.3,129,36.0  /  135,34.2  /  123
,Red,M,68,69.0,92.4,126,35.4  /  128,33.6  /  124
,Yellow,M,67,67.3,90.1,123,34.2  /  126,33.1  /  119
,White,F,73,73.6,102.9,125,37.8  /  135,35.8  /  114
,Red,F,71,70.5,99.3,123,35.7  /  126,34.8  /  119
Farview Golf Club,Blue,M,72,70.5,95.0,132,36.1  /  123,34.4  /  141
,White,M,72,68.0,89.5,116,35.1  /  114,32.9  /  117
,Red,M,72,64.1,83.8,106,32.6  /  104,31.5  /  108
,White,F,72,73.6,105.1,134,38.0  /  136,35.6  /  131
,Red,F,72,68.5,95.7,116,34.9  /  120,33.6  /  111
Fenway Golf Club,Black,M,70,73.4,98.9,138,36.5  /  136,36.9  /  139
,Blue,M,70,71.7,96.9,136,35.6  /  136,36.1  /  136
,Green,M,70,70.5,95.1,133,35.0  /  133,35.5  /  133
,Yellow,M,70,67.6,91.3,128,33.3  /  128,34.3  /  127
,White,M,70,65.5,88.9,126,32.8  /  126,32.7  /  126
,Green,F,73,75.5,108.1,139,37.2  /  137,38.3  /  140
,Yellow,F,73,72.2,103.1,131,35.4  /  129,36.8  /  133
,White,F,73,70.2,99.6,125,34.9  /  126,35.3  /  123
Fishers Island Club,Black,M,70,72.7,99.5,145,36.0  /  140,36.7  /  149
,Blue,M,72,72.2,98.8,143,35.5  /  139,36.7  /  147
,White,M,72,70.4,95.2,134,34.3  /  128,36.1  /  139
,White 2021 (M),M,72,69.5,93.9,131,34.8  /  133,34.7  /  129
,Gold,M,72,68.7,91.7,124,33.9  /  123,34.8  /  125
,Green,M,60,59.8,79.8,108,29.3  /  107,30.5  /  109
,White,F,72,76.0,110.3,146,37.6  /  144,38.4  /  147
,Gold,F,72,71.9,102.4,129,35.4  /  127,36.5  /  131
,Red,F,72,71.1,101.5,129,35.5  /  128,35.6  /  130
,Red 2021 (W),F,72,70.7,101.0,129,35.1  /  127,35.6  /  130
,Green,F,72,69.2,98.7,126,34.9  /  125,34.3  /  126
Forest Park Golf Course,Blue,M,70,68.4,90.1,117,33.2  /  116,35.2  /  117
,White,M,70,66.5,87.3,112,32.1  /  111,34.4  /  113
,Red,M,70,64.9,84.7,107,31.2  /  104,33.7  /  109
,White,F,70,71.9,101.4,125,34.4  /  119,37.5  /  131
,Red,F,70,68.9,96.1,115,32.9  /  109,36.0  /  121
Fox Run Golf Club,Blue,M,71,70.1,93.5,126,33.8  /  126,36.3  /  126
,White,M,71,68.6,91.1,122,33.0  /  121,35.6  /  122
,Gold,M,71,65.1,86.2,114,31.5  /  113,33.6  /  114
,Green-Boys,M,71,53.4,69.5,87,26.7  /  89,26.7  /  84
,Red,F,71,68.6,95.8,116,33.8  /  117,34.8  /  114
,Green-Girls,F,71,55.9,76.9,89,27.9  /  93,28.0  /  85
Fox Valley Club,Black,M,72,72.4,96.8,131,36.0  /  133,36.4  /  129
,Blue,M,72,70.4,94.2,128,35.1  /  129,35.3  /  127
,White,M,72,68.3,91.8,127,34.3  /  128,34.0  /  125
,Red,M,72,65.8,88.0,120,33.3  /  125,32.5  /  114
,White,F,72,73.6,104.3,131,36.9  /  131,36.7  /  130
