,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,コース１,コース１.1,コース１.2,コース１.3,コース2,コース2.1,コース2.2,コース2.3,Par,Yards,CourseRating,SlopeRating
725,1973,1973,城山カントリー倶楽部,OUT,Bグリーン,バック,2016.04.01,IN,Bグリーン,バック,2016.04.01,72,6302,70.3,125
726,1974,1974,城山カントリー倶楽部,OUT,Bグリーン,レギュラー,2016.04.01,IN,Bグリーン,レギュラー,2016.04.01,72,5937,68.8,121
727,1975,1975,城山カントリー倶楽部,OUT,Bグリーン,フロント,2016.04.01,IN,Bグリーン,フロント,2016.04.01,72,5581,67.2,118
728,1976,1976,城山カントリー倶楽部,OUT,Bグリーン,レディース,2016.04.01,IN,Bグリーン,レディース,2016.04.01,72,5010,64.6,113
729,7667,7667,有馬カンツリー倶楽部,OUT,ベント,Blue,2013.10.26,IN,ベント,Blue,2013.10.26,72,6738,72.6,133
730,7668,7668,有馬カンツリー倶楽部,OUT,ベント,Green,2013.10.26,IN,ベント,Green,2013.10.26,72,6442,71.1,129
731,7669,7669,有馬カンツリー倶楽部,OUT,ベント,White,2013.10.26,IN,ベント,White,2013.10.26,72,6196,69.9,127
732,7670,7670,有馬カンツリー倶楽部,OUT,ベント,Yellow,2013.10.26,IN,ベント,Yellow,2013.10.26,72,5729,67.8,121
733,7671,7671,有馬カンツリー倶楽部,OUT,ベント,Red,2013.10.26,IN,ベント,Red,2013.10.26,72,5321,66.0,117
734,7672,7672,有馬カンツリー倶楽部,OUT,ベント,Pink,2013.10.26,IN,ベント,Pink,2013.10.26,72,4973,63.7,112
735,1212,1212,茨城ロイヤルカントリー倶楽部,OUT,ベント,ブラック,2021.04.20,IN,ベント,ブラック,2021.04.20,72,7079,73.0,126
736,1213,1213,茨城ロイヤルカントリー倶楽部,OUT,ベント,ブルー,2021.04.20,IN,ベント,ブルー,2021.04.20,72,6715,71.3,123
737,1214,1214,茨城ロイヤルカントリー倶楽部,OUT,ベント,ホワイト,2021.04.20,IN,ベント,ホワイト,2021.04.20,72,6123,68.7,117
738,1215,1215,茨城ロイヤルカントリー倶楽部,OUT,ベント,レッド,2021.04.20,IN,ベント,レッド,2021.04.20,72,5558,66.2,113
739,4828,4828,わかさカントリー倶楽部,すいげつ湖,ベント,ブラック,2004.06.07,ひゅうが湖,ベント,ブラック,2004.06.07,72,6784,71.5,129
740,4829,4829,わかさカントリー倶楽部,すいげつ湖,ベント,ブルー,2004.06.07,ひゅうが湖,ベント,ブルー,2004.06.07,72,6577,70.7,127
741,4830,4830,わかさカントリー倶楽部,すいげつ湖,ベント,ホワイト,2004.06.07,ひゅうが湖,ベント,ホワイト,2004.06.07,72,6291,69.5,123
742,4831,4831,わかさカントリー倶楽部,すいげつ湖,ベント,ゴールド,2004.06.07,ひゅうが湖,ベント,ゴールド_,2004.06.07,72,6043,68.6,121
743,4832,4832,わかさカントリー倶楽部,ひゅうが湖,ベント,ブラック,2004.06.07,すが湖,ベント,ブラック,2004.06.07,72,6886,71.1,128
744,4833,4833,わかさカントリー倶楽部,ひゅうが湖,ベント,ブルー,2004.06.07,すが湖,ベント,ブルー,2004.06.07,72,6418,69.9,125
745,4834,4834,わかさカントリー倶楽部,ひゅうが湖,ベント,ホワイト,2004.06.07,すが湖,ベント,ホワイト,2004.06.07,72,6116,68.8,121
746,4835,4835,わかさカントリー倶楽部,ひゅうが湖,ベント,ゴールド,2004.06.07,すが湖,ベント,ゴールド,2004.06.07,72,5856,67.8,118
747,4836,4836,わかさカントリー倶楽部,すが湖,ベント,ブラック,2004.06.07,すいげつ湖,ベント,ブラック,2004.06.07,72,6900,72.2,131
748,4837,4837,わかさカントリー倶楽部,すが湖,ベント,ブルー_,2004.06.07,すいげつ湖,ベント,ブルー_,2004.06.07,72,6639,71.0,128
749,4838,4838,わかさカントリー倶楽部,すが湖,ベント,ホワイト,2004.06.07,すいげつ湖,ベント,ホワイト,2004.06.07,72,6343,69.9,125
750,4839,4839,わかさカントリー倶楽部,すが湖,ベント,ゴールド,2004.06.07,すいげつ湖,ベント,ゴールド,2004.06.07,72,6083,68.8,121
751,7566,7566,高槻カントリー倶楽部,OUT,ベント,バック,2021.03.18,IN,ベント,バック,2021.03.18,72,6305,70.1,132
752,7567,7567,高槻カントリー倶楽部,OUT,ベント,レギュラー,2021.03.18,IN,ベント,レギュラー,2021.03.18,72,6005,67.9,127
753,7568,7568,高槻カントリー倶楽部,OUT,ベント,レディース,2021.03.18,IN,ベント,レディース,2021.03.18,72,5164,64.6,120
754,7569,7569,高槻カントリー倶楽部,OUT,ベント,プラチナ,2021.03.18,IN,ベント,プラチナ,2021.03.18,72,4169,61.6,113
755,3374,3374,京葉カントリー倶楽部,OUT,タイイ,ブラック,2021.06.15,IN,タイイ,ブラック,2021.06.15,72,6902,72.5,127
756,3375,3375,京葉カントリー倶楽部,OUT,タイイ,ブルー,2021.06.15,IN,タイイ,ブルー,2021.06.15,72,6533,70.8,124
757,3376,3376,京葉カントリー倶楽部,OUT,タイイ,グリーン,2021.06.15,IN,タイイ,グリーン,2021.06.15,72,6206,69.4,120
758,3377,3377,京葉カントリー倶楽部,OUT,タイイ,ホワイト,2021.06.15,IN,タイイ,ホワイト,2021.06.15,72,5657,66.8,116
759,3378,3378,京葉カントリー倶楽部,OUT,タイイ,イエロー,2021.06.15,IN,タイイ,イエロー,2021.06.15,72,5200,64.8,111
760,3379,3379,京葉カントリー倶楽部,OUT,ペンクロス,ブラック,2021.06.15,IN,ペンクロス,ブラック,2021.06.15,72,6757,71.8,126
761,3380,3380,京葉カントリー倶楽部,OUT,ペンクロス,ブルー,2021.06.15,IN,ペンクロス,ブルー,2021.06.15,72,6394,70.1,122
762,3381,3381,京葉カントリー倶楽部,OUT,ペンクロス,グリーン,2021.06.15,IN,ペンクロス,グリーン,2021.06.15,72,6069,68.6,120
763,3382,3382,京葉カントリー倶楽部,OUT,ペンクロス,ホワイト,2021.06.15,IN,ペンクロス,ホワイト,2021.06.15,72,5518,66.1,114
764,3383,3383,京葉カントリー倶楽部,OUT,ペンクロス,イエロー,2021.06.15,IN,ペンクロス,イエロー,2021.06.15,72,5057,64.0,111
765,10756,10756,湯の浦カントリー倶楽部,OUT,ベント,フルバック(青),2019.10.16,IN,ベント,フルバック(青),2019.10.16,72,6974,74.0,141
766,10757,10757,湯の浦カントリー倶楽部,OUT,ベント,月例/バック(青),2019.10.16,IN,ベント,月例/バック(青),2019.10.16,72,6657,72.7,139
767,10758,10758,湯の浦カントリー倶楽部,OUT,ベント,レギュラー(白),2019.10.16,IN,ベント,レギュラー(白),2019.10.16,72,6377,71.1,135
768,10759,10759,湯の浦カントリー倶楽部,OUT,ベント,月例/シニア(緑),2019.10.16,IN,ベント,月例/シニア(緑),2019.10.16,72,6159,69.9,133
769,10760,10760,湯の浦カントリー倶楽部,OUT,ベント,シニア(緑),2019.10.16,IN,ベント,シニア(緑),2019.10.16,72,5994,69.1,129
770,3412,3412,佐倉カントリー倶楽部,OUT,ベント,バック,2013.11.20,IN,ベント,バック,2013.11.20,72,6239,70.1,124
771,3413,3413,佐倉カントリー倶楽部,OUT,ベント,レギュラー,2013.11.20,IN,ベント,レギュラー,2013.11.20,72,5888,68.5,120
772,3414,3414,佐倉カントリー倶楽部,OUT,ベント,フロント,2013.11.20,IN,ベント,フロント,2013.11.20,72,5640,67.2,116
773,3415,3415,佐倉カントリー倶楽部,OUT,ベント,レディース,2013.11.20,IN,ベント,レディース,2013.11.20,72,4749,63.2,106
774,3416,3416,佐倉カントリー倶楽部,OUT,コーライ,バック,2013.11.20,IN,コーライ,バック,2013.11.20,72,6106,69.5,122
775,3417,3417,佐倉カントリー倶楽部,OUT,コーライ,レギュラー,2013.11.20,IN,コーライ,レギュラー,2013.11.20,72,5755,67.9,118
776,3418,3418,佐倉カントリー倶楽部,OUT,コーライ,フロント,2013.11.20,IN,コーライ,フロント,2013.11.20,72,5507,66.7,115
777,3419,3419,佐倉カントリー倶楽部,OUT,コーライ,レディース,2013.11.20,IN,コーライ,レディース,2013.11.20,72,4616,62.6,105
778,7447,7447,茨木高原カンツリー倶楽部,OUT,ベント,バック,2015.08.05,IN,ベント,バック,2015.08.05,72,6734,72.1,135
779,7448,7448,茨木高原カンツリー倶楽部,OUT,ベント,レギュラー,2015.08.05,IN,ベント,レギュラー,2015.08.05,72,6341,70.3,132
780,7449,7449,茨木高原カンツリー倶楽部,OUT,ベント,フロント1,2015.08.05,IN,ベント,フロント1,2015.08.05,72,6020,68.8,129
781,7450,7450,茨木高原カンツリー倶楽部,OUT,ベント,ゴールド,2015.08.05,IN,ベント,ゴールド,2015.08.05,72,5767,67.8,127
782,7451,7451,茨木高原カンツリー倶楽部,OUT,ベント,ゴールド2,2015.08.05,IN,ベント,ゴールド2,2015.08.05,72,5320,65.8,122
807,9581,9581,北九州カントリー倶楽部,松,ベントメイン,バック,2016.03.24,竹,ベントメイン,バック,2016.03.24,72,6807,73.2,137
808,9582,9582,北九州カントリー倶楽部,松,ベントメイン,レギュラー,2016.03.24,竹,ベントメイン,レギュラー,2016.03.24,72,6477,71.4,133
809,9583,9583,北九州カントリー倶楽部,松,ベントメイン,フロント1,2016.03.24,竹,ベントメイン,フロント1,2016.03.24,72,6172,70.0,129
810,9584,9584,北九州カントリー倶楽部,松,ベントメイン,レディース1,2016.03.24,竹,ベントメイン,レディース1,2016.03.24,72,5728,68.0,125
811,9585,9585,北九州カントリー倶楽部,松,ベントメイン,レディース2,2016.03.24,竹,ベントメイン,レディース2,2016.03.24,72,5408,66.6,122
812,9586,9586,北九州カントリー倶楽部,松,ベントサブ,バック,2016.03.24,竹,ベントサブ,バック,2016.03.24,72,6548,71.6,132
813,9587,9587,北九州カントリー倶楽部,松,ベントサブ,レギュラー,2016.03.24,竹,ベントサブ,レギュラー,2016.03.24,72,6219,70.0,129
814,9588,9588,北九州カントリー倶楽部,松,ベントサブ,フロント1,2016.03.24,竹,ベントサブ,フロント1,2016.03.24,72,5916,68.8,127
815,9589,9589,北九州カントリー倶楽部,松,ベントサブ,レディース1,2016.03.24,竹,ベントサブ,レディース1,2016.03.24,72,5471,66.7,123
816,9590,9590,北九州カントリー倶楽部,松,ベントサブ,レディース2,2016.03.24,竹,ベントサブ,レディース2,2016.03.24,72,5150,65.4,117
817,9591,9591,北九州カントリー倶楽部,竹,ベントメイン,バック,2016.03.24,梅,ベントメイン,バック,2016.03.24,72,6401,71.1,130
818,9592,9592,北九州カントリー倶楽部,竹,ベントメイン,レギュラー,2016.03.24,梅,ベントメイン,レギュラー,2016.03.24,72,6111,69.8,126
819,9593,9593,北九州カントリー倶楽部,竹,ベントメイン,フロント1,2016.03.24,梅,ベントメイン,フロント1,2016.03.24,72,5718,68.2,122
820,9594,9594,北九州カントリー倶楽部,竹,ベントメイン,レディース1,2016.03.24,梅,ベントメイン,レディース1,2016.03.24,72,5272,66.2,118
821,9595,9595,北九州カントリー倶楽部,竹,ベントメイン,レディース2,2016.03.24,梅,ベントメイン,レディース2,2016.03.24,72,4853,64.3,114
822,9596,9596,北九州カントリー倶楽部,竹,ベントサブ,バック,2016.03.24,梅,ベントサブ,バック,2016.03.24,72,6192,69.9,126
823,9597,9597,北九州カントリー倶楽部,竹,ベントサブ,レギュラー,2016.03.24,梅,ベントサブ,レギュラー,2016.03.24,72,5904,68.4,122
824,9598,9598,北九州カントリー倶楽部,竹,ベントサブ,フロント1,2016.03.24,梅,ベントサブ,フロント1,2016.03.24,72,5509,66.9,118
825,9599,9599,北九州カントリー倶楽部,竹,ベントサブ,レディース1,2016.03.24,梅,ベントサブ,レディース1,2016.03.24,72,5067,65.1,113
826,9600,9600,北九州カントリー倶楽部,竹,ベントサブ,レディース2,2016.03.24,梅,ベントサブ,レディース2,2016.03.24,72,4600,63.1,107
827,9601,9601,北九州カントリー倶楽部,梅,ベントメイン,バック,2016.03.24,松,ベントメイン,バック,2016.03.24,72,6288,70.7,131
828,9602,9602,北九州カントリー倶楽部,梅,ベントメイン,レギュラー,2016.03.24,松,ベントメイン,レギュラー,2016.03.24,72,5998,69.2,125
829,9603,9603,北九州カントリー倶楽部,梅,ベントメイン,フロント1,2016.03.24,松,ベントメイン,フロント1,2016.03.24,72,5628,67.4,120
830,9604,9604,北九州カントリー倶楽部,梅,ベントメイン,レディース1,2016.03.24,松,ベントメイン,レディース1,2016.03.24,72,5228,65.8,115
831,9605,9605,北九州カントリー倶楽部,梅,ベントメイン,レディース2,2016.03.24,松,ベントメイン,レディース2,2016.03.24,72,5073,65.1,113
832,9606,9606,北九州カントリー倶楽部,梅,ベントサブ,バック,2016.03.24,松,ベントサブ,バック,2016.03.24,72,6072,69.5,125
833,9607,9607,北九州カントリー倶楽部,梅,ベントサブ,レギュラー,2016.03.24,松,ベントサブ,レギュラー,2016.03.24,72,5783,67.8,122
834,9608,9608,北九州カントリー倶楽部,梅,ベントサブ,フロント1,2016.03.24,松,ベントサブ,フロント1,2016.03.24,72,5415,66.1,118
835,9609,9609,北九州カントリー倶楽部,梅,ベントサブ,レディース1,2016.03.24,松,ベントサブ,レディース1,2016.03.24,72,5020,64.8,112
836,9610,9610,北九州カントリー倶楽部,梅,ベントサブ,レディース2,2016.03.24,松,ベントサブ,レディース2,2016.03.24,72,4816,63.9,109
837,5233,5233,平谷カントリー倶楽部,OUT,メイン,バック,2016.11.09,IN,メイン,バック,2016.11.09,72,6441,71.6,142
838,5234,5234,平谷カントリー倶楽部,OUT,メイン,レギュラー,2016.11.09,IN,メイン,レギュラー,2016.11.09,72,6091,69.6,137
839,5235,5235,平谷カントリー倶楽部,OUT,メイン,フロント,2016.11.09,IN,メイン,フロント,2016.11.09,72,5764,68.0,131
840,5236,5236,平谷カントリー倶楽部,OUT,メイン,ゴールド,2016.11.09,IN,メイン,ゴールド,2016.11.09,72,5472,66.9,124
841,5237,5237,平谷カントリー倶楽部,OUT,メイン,レディース,2016.11.09,IN,メイン,レディース,2016.11.09,72,4666,63.4,108
842,5238,5238,平谷カントリー倶楽部,OUT,サブ,バック,2016.11.09,IN,サブ,バック,2016.11.09,72,6321,70.9,140
843,5239,5239,平谷カントリー倶楽部,OUT,サブ,レギュラー,2016.11.09,IN,サブ,レギュラー,2016.11.09,72,5972,68.8,135
844,5240,5240,平谷カントリー倶楽部,OUT,サブ,フロント,2016.11.09,IN,サブ,フロント,2016.11.09,72,5645,67.5,128
845,5241,5241,平谷カントリー倶楽部,OUT,サブ,ゴールド,2016.11.09,IN,サブ,ゴールド,2016.11.09,72,5354,66.1,123
846,5242,5242,平谷カントリー倶楽部,OUT,サブ,レディース,2016.11.09,IN,サブ,レディース,2016.11.09,72,4548,62.8,108
847,3719,3719,小田原城カントリー倶楽部,OUT,ベント,バック1,2015.11.26,IN,ベント,バック1,2015.11.26,72,5509,67.0,125
848,3720,3720,小田原城カントリー倶楽部,OUT,ベント,バック2,2015.11.26,IN,ベント,バック2,2015.11.26,72,5474,66.9,125
849,3721,3721,小田原城カントリー倶楽部,OUT,ベント,レギュラー,2015.11.26,IN,ベント,レギュラー,2015.11.26,72,5186,65.7,121
850,3722,3722,小田原城カントリー倶楽部,OUT,ベント,フロント1,2015.11.26,IN,ベント,フロント1,2015.11.26,72,4736,63.7,118
851,3723,3723,小田原城カントリー倶楽部,OUT,ベント,フロント2,2015.11.26,IN,ベント,フロント2,2015.11.26,72,4648,63.4,117
852,9424,9424,北条カントリー倶楽部,OUT,ベント,バック,2012.04.18,IN,ベント,バック,2012.04.18,72,6933,73.2,133
853,9425,9425,北条カントリー倶楽部,OUT,ベント,レギュラー,2012.04.18,IN,ベント,レギュラー,2012.04.18,72,6476,71.0,126
854,9426,9426,北条カントリー倶楽部,OUT,ベント,フロント,2012.04.18,IN,ベント,フロント,2012.04.18,72,6112,69.2,121
855,9427,9427,北条カントリー倶楽部,OUT,ベント,ゴールド,2012.04.18,IN,ベント,ゴールド,2012.04.18,72,5542,66.6,115
856,9428,9428,北条カントリー倶楽部,OUT,ベント(サブ),バック,2012.04.18,IN,ベント(サブ),バック,2012.04.18,72,6597,71.2,127
857,9429,9429,北条カントリー倶楽部,OUT,ベント(サブ),レギュラー,2012.04.18,IN,ベント(サブ),レギュラー,2012.04.18,72,6127,69.1,119
858,9430,9430,北条カントリー倶楽部,OUT,ベント(サブ),フロント,2012.04.18,IN,ベント(サブ),フロント,2012.04.18,72,5766,67.7,114
859,9431,9431,北条カントリー倶楽部,OUT,ベント(サブ),ゴールド,2012.04.18,IN,ベント(サブ),ゴールド,2012.04.18,72,5226,65.1,109
860,5579,5579,東濃カントリー倶楽部,OUT,ベント,バック,2013.12.05,IN,ベント,バック,2013.12.05,72,6230,70.6,133
861,5580,5580,東濃カントリー倶楽部,OUT,ベント,レギュラー,2013.12.05,IN,ベント,レギュラー,2013.12.05,72,5900,69.0,132
862,5581,5581,東濃カントリー倶楽部,OUT,ベント,フロント,2013.12.05,IN,ベント,フロント,2013.12.05,72,5630,67.5,130
863,5582,5582,東濃カントリー倶楽部,OUT,ベント,ゴールド,2013.12.05,IN,ベント,ゴールド,2013.12.05,72,5380,66.4,127
864,5583,5583,東濃カントリー倶楽部,OUT,ベント,レディース,2013.12.05,IN,ベント,レディース,2013.12.05,72,5050,64.9,116
865,9911,9911,京都カントリー倶楽部,OUT,ベント(メイン),バック,2015.11.18,IN,ベント(メイン),バック,2015.11.18,72,6807,72.6,131
866,9912,9912,京都カントリー倶楽部,OUT,ベント(メイン),コンペティション,2015.11.18,IN,ベント(メイン),コンペティション,2015.11.18,72,6584,71.7,130
867,9913,9913,京都カントリー倶楽部,OUT,ベント(メイン),レギュラー,2015.11.18,IN,ベント(メイン),レギュラー,2015.11.18,72,6245,70.1,124
868,9914,9914,京都カントリー倶楽部,OUT,ベント(メイン),ゴールド,2015.11.18,IN,ベント(メイン),ゴールド,2015.11.18,72,5385,66.0,113
869,9915,9915,京都カントリー倶楽部,OUT,ベント(サブ),バック,2015.11.18,IN,ベント(サブ),バック,2015.11.18,72,6511,71.2,126
870,9916,9916,京都カントリー倶楽部,OUT,ベント(サブ),コンペティション,2015.11.18,IN,ベント(サブ),コンペティション,2015.11.18,72,6288,70.3,123
871,9917,9917,京都カントリー倶楽部,OUT,ベント(サブ),レギュラー,2015.11.18,IN,ベント(サブ),レギュラー,2015.11.18,72,5949,68.6,120
872,9918,9918,京都カントリー倶楽部,OUT,ベント(サブ),ゴールド,2015.11.18,IN,ベント(サブ),ゴールド,2015.11.18,72,5089,64.6,110
873,5833,5833,裾野カンツリー倶楽部,OUT,ベント,チャンピオン,2017.03.24,IN,ベント,チャンピオン,2017.03.24,72,7106,73.0,131
874,5834,5834,裾野カンツリー倶楽部,OUT,ベント,バック,2017.03.24,IN,ベント,バック,2017.03.24,72,6824,71.8,128
875,5835,5835,裾野カンツリー倶楽部,OUT,ベント,レギュラー1,2017.03.24,IN,ベント,レギュラー1,2017.03.24,72,6487,70.4,125
876,5836,5836,裾野カンツリー倶楽部,OUT,ベント,レギュラー2,2017.03.24,IN,ベント,レギュラー2,2017.03.24,72,6218,69.2,122
877,5837,5837,裾野カンツリー倶楽部,OUT,ベント,レディース,2017.03.24,IN,ベント,レディース,2017.03.24,72,5608,66.5,117
878,8797,8797,本郷カントリー倶楽部,OUT,Aベント,バック,2020.04.07,IN,Aベント,バック,2020.04.07,72,6837,73.3,141
879,8798,8798,本郷カントリー倶楽部,OUT,Aベント,レギュラー,2020.04.07,IN,Aベント,レギュラー,2020.04.07,72,6437,71.5,137
880,8799,8799,本郷カントリー倶楽部,OUT,Aベント,月例,2020.04.07,IN,Aベント,月例,2020.04.07,72,6336,71.0,136
881,8800,8800,本郷カントリー倶楽部,OUT,Aベント,フロント,2020.04.07,IN,Aベント,フロント,2020.04.07,72,6049,69.8,132
882,8801,8801,本郷カントリー倶楽部,OUT,Aベント,シニア月例,2020.04.07,IN,Aベント,シニア月例,2020.04.07,72,6004,69.6,132
883,8802,8802,本郷カントリー倶楽部,OUT,Aベント,シニア,2020.04.07,IN,Aベント,シニア,2020.04.07,72,5423,66.8,125
884,8803,8803,本郷カントリー倶楽部,OUT,Aベント,レディース,2020.04.07,IN,Aベント,レディース,2020.04.07,72,4814,64.1,120
885,8804,8804,本郷カントリー倶楽部,OUT,Bベント,バック,2020.04.07,IN,Bベント,バック,2020.04.07,72,6572,72.0,135
886,8805,8805,本郷カントリー倶楽部,OUT,Bベント,レギュラー,2020.04.07,IN,Bベント,レギュラー,2020.04.07,72,6183,70.3,132
887,8806,8806,本郷カントリー倶楽部,OUT,Bベント,月例,2020.04.07,IN,Bベント,月例,2020.04.07,72,6088,69.7,131
888,8807,8807,本郷カントリー倶楽部,OUT,Bベント,フロント,2020.04.07,IN,Bベント,フロント,2020.04.07,72,5809,68.6,128
889,8808,8808,本郷カントリー倶楽部,OUT,Bベント,シニア月例,2020.04.07,IN,Bベント,シニア月例,2020.04.07,72,5772,68.3,128
890,8809,8809,本郷カントリー倶楽部,OUT,Bベント,シニア,2020.04.07,IN,Bベント,シニア,2020.04.07,72,5210,65.8,120
891,8810,8810,本郷カントリー倶楽部,OUT,Bベント,レディース,2020.04.07,IN,Bベント,レディース,2020.04.07,72,4628,63.3,115
896,8128,8128,紀の国カントリー倶楽部,OUT,コーライ,バック,2016.02.16,IN,コーライ,バック,2016.02.16,72,6341,70.6,131
897,8129,8129,紀の国カントリー倶楽部,OUT,コーライ,レギュラー,2016.02.16,IN,コーライ,レギュラー,2016.02.16,72,5984,68.9,128
898,8130,8130,紀の国カントリー倶楽部,OUT,コーライ,フロント,2016.02.16,IN,コーライ,フロント,2016.02.16,72,5571,67.1,123
899,8131,8131,紀の国カントリー倶楽部,OUT,コーライ,ゴールド,2016.02.16,IN,コーライ,ゴールド,2016.02.16,72,5376,66.2,121
900,8362,8362,笠岡カントリー倶楽部,OUT,ベント,チャンピオン,2018.06.26,IN,ベント,チャンピオン,2018.06.26,72,6774,73.2,148
901,8363,8363,笠岡カントリー倶楽部,OUT,ベント,バック,2018.06.26,IN,ベント,バック,2018.06.26,72,6441,71.8,144
902,8364,8364,笠岡カントリー倶楽部,OUT,ベント,レギュラー,2018.06.26,IN,ベント,レギュラー,2018.06.26,72,6112,70.4,142
903,8365,8365,笠岡カントリー倶楽部,OUT,ベント,フロント,2018.06.26,IN,ベント,フロント,2018.06.26,72,5674,68.4,138
904,8366,8366,笠岡カントリー倶楽部,OUT,ベント,オレンジ,2018.06.26,IN,ベント,オレンジ,2018.06.26,72,5653,68.2,138
905,8367,8367,笠岡カントリー倶楽部,OUT,ベント,レッド,2018.06.26,IN,ベント,レッド,2018.06.26,72,5213,66.4,134
906,8368,8368,笠岡カントリー倶楽部,OUT,ベント,ピンク,2018.06.26,IN,ベント,ピンク,2018.06.26,72,4808,64.6,129
907,7186,7186,名神竜王カントリー倶楽部,OUT,ベント(A),バック,2014.09.03,IN,ベント(A),バック,2014.09.03,72,6813,72.7,136
908,7187,7187,名神竜王カントリー倶楽部,OUT,ベント(A),レギュラー,2014.09.03,IN,ベント(A),レギュラー,2014.09.03,72,6516,71.2,133
909,7188,7188,名神竜王カントリー倶楽部,OUT,ベント(A),フロント,2014.09.03,IN,ベント(A),フロント,2014.09.03,72,6184,69.7,129
910,7189,7189,名神竜王カントリー倶楽部,OUT,ベント(B),バック,2014.09.03,IN,ベント(B),バック,2014.09.03,72,6496,71.3,130
911,7190,7190,名神竜王カントリー倶楽部,OUT,ベント(B),レギュラー,2014.09.03,IN,ベント(B),レギュラー,2014.09.03,72,6214,69.9,128
912,7191,7191,名神竜王カントリー倶楽部,OUT,ベント(B),フロント,2014.09.03,IN,ベント(B),フロント,2014.09.03,72,5906,68.5,124
913,5519,5519,笹平カントリー倶楽部,OUT,ベント,フルバック,2013.06.25,IN,ベント,フルバック,2013.06.25,72,6805,72.9,127
914,5520,5520,笹平カントリー倶楽部,OUT,ベント,バック,2013.06.25,IN,ベント,バック,2013.06.25,72,6383,70.7,126
915,5521,5521,笹平カントリー倶楽部,OUT,ベント,レギュラー,2013.06.25,IN,ベント,レギュラー,2013.06.25,72,6056,69.0,125
916,5522,5522,笹平カントリー倶楽部,OUT,ベント,レディス,2013.06.25,IN,ベント,レディス,2013.06.25,72,5680,67.4,118
917,6851,6851,三鈴カントリー倶楽部,OUT,ベント,バック,2013.08.09,IN,ベント,バック,2013.08.09,72,7010,73.2,129
918,6852,6852,三鈴カントリー倶楽部,OUT,ベント,レギュラー,2013.08.09,IN,ベント,レギュラー,2013.08.09,72,6665,71.4,128
919,6853,6853,三鈴カントリー倶楽部,OUT,ベント,フロント,2013.08.09,IN,ベント,フロント,2013.08.09,72,6305,69.5,127
920,6854,6854,三鈴カントリー倶楽部,OUT,ベント,ゴールド,2013.08.09,IN,ベント,ゴールド,2013.08.09,72,5835,67.2,123
921,6855,6855,三鈴カントリー倶楽部,OUT,ベント,レディース,2013.08.09,IN,ベント,レディース,2013.08.09,72,5275,65.4,109
922,6856,6856,三鈴カントリー倶楽部,OUT,コウライ,バック,2013.08.09,IN,コウライ,バック,2013.08.09,72,6900,72.6,129
923,6857,6857,三鈴カントリー倶楽部,OUT,コウライ,レギュラー,2013.08.09,IN,コウライ,レギュラー,2013.08.09,72,6555,70.8,129
924,6858,6858,三鈴カントリー倶楽部,OUT,コウライ,フロント,2013.08.09,IN,コウライ,フロント,2013.08.09,72,6200,69.0,128
925,6859,6859,三鈴カントリー倶楽部,OUT,コウライ,ゴールド,2013.08.09,IN,コウライ,ゴールド,2013.08.09,72,5725,66.9,120
926,6860,6860,三鈴カントリー倶楽部,OUT,コウライ,レディース,2013.08.09,IN,コウライ,レディース,2013.08.09,72,5135,64.5,109
927,5185,5185,中央道晴ヶ峰カントリー倶楽部,OUT,ベント,Chanpion,2015.06.18,IN,ベント,Chanpion,2015.06.18,72,6875,72.0,128
928,5186,5186,中央道晴ヶ峰カントリー倶楽部,OUT,ベント,Back,2015.06.18,IN,ベント,Back,2015.06.18,72,6379,69.8,123
929,5187,5187,中央道晴ヶ峰カントリー倶楽部,OUT,ベント,Regular,2015.06.18,IN,ベント,Regular,2015.06.18,72,6053,68.3,120
930,5188,5188,中央道晴ヶ峰カントリー倶楽部,OUT,ベント,Front,2015.06.18,IN,ベント,Front,2015.06.18,72,5660,66.4,116
931,5189,5189,中央道晴ヶ峰カントリー倶楽部,OUT,ベント,Ladies,2015.06.18,IN,ベント,Ladies,2015.06.18,72,5228,64.3,113
968,3090,3090,姉ヶ崎カントリー倶楽部,東OUT,Aグリーン,バック,2017.08.22,東IN,Aグリーン,バック,2017.08.22,72,6831,72.4,126
969,3091,3091,姉ヶ崎カントリー倶楽部,東OUT,Aグリーン,レギュラー,2017.08.22,東IN,Aグリーン,レギュラー,2017.08.22,72,6458,70.8,122
970,3092,3092,姉ヶ崎カントリー倶楽部,東OUT,Aグリーン,フロント1,2017.08.22,東IN,Aグリーン,フロント1,2017.08.22,72,6011,68.9,118
971,3093,3093,姉ヶ崎カントリー倶楽部,東OUT,Aグリーン,フロント2,2017.08.22,東IN,Aグリーン,フロント2,2017.08.22,72,5358,66.0,112
972,3094,3094,姉ヶ崎カントリー倶楽部,東OUT,Bグリーン,バック,2017.08.22,東IN,Bグリーン,バック,2017.08.22,72,6551,71.0,126
973,3095,3095,姉ヶ崎カントリー倶楽部,東OUT,Bグリーン,レギュラー,2017.08.22,東IN,Bグリーン,レギュラー,2017.08.22,72,6178,69.4,123
974,3096,3096,姉ヶ崎カントリー倶楽部,東OUT,Bグリーン,フロント1,2017.08.22,東IN,Bグリーン,フロント1,2017.08.22,72,5731,67.4,119
