,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,コース１,コース１.1,コース１.2,コース１.3,コース2,コース2.1,コース2.2,コース2.3,Par,Yards,CourseRating,SlopeRating
721,3410,3410,京葉カントリー倶楽部,OUT,タイイ,ブラック,2021.06.15,IN,タイイ,ブラック,2021.06.15,72,6902,79.3,138
722,3411,3411,京葉カントリー倶楽部,OUT,タイイ,ブルー,2021.06.15,IN,タイイ,ブルー,2021.06.15,72,6533,77.3,134
723,3412,3412,京葉カントリー倶楽部,OUT,タイイ,グリーン,2021.06.15,IN,タイイ,グリーン,2021.06.15,72,6206,75.5,130
724,3413,3413,京葉カントリー倶楽部,OUT,タイイ,ホワイト,2021.06.15,IN,タイイ,ホワイト,2021.06.15,72,5657,72.4,123
725,3414,3414,京葉カントリー倶楽部,OUT,タイイ,イエロー,2021.06.15,IN,タイイ,イエロー,2021.06.15,72,5200,69.9,118
726,3415,3415,京葉カントリー倶楽部,OUT,ペンクロス,ブラック,2021.06.15,IN,ペンクロス,ブラック,2021.06.15,72,6757,78.4,135
727,3416,3416,京葉カントリー倶楽部,OUT,ペンクロス,ブルー,2021.06.15,IN,ペンクロス,ブルー,2021.06.15,72,6394,76.3,131
728,3417,3417,京葉カントリー倶楽部,OUT,ペンクロス,グリーン,2021.06.15,IN,ペンクロス,グリーン,2021.06.15,72,6069,74.5,127
729,3418,3418,京葉カントリー倶楽部,OUT,ペンクロス,ホワイト,2021.06.15,IN,ペンクロス,ホワイト,2021.06.15,72,5518,71.5,121
730,3419,3419,京葉カントリー倶楽部,OUT,ペンクロス,イエロー,2021.06.15,IN,ペンクロス,イエロー,2021.06.15,72,5057,68.9,115
731,5547,5547,岐阜カンツリー倶楽部,OUT,ベント,ブルー,2017.08.10,IN,ベント,ブルー,2017.08.10,72,6809,81.0,149
732,5548,5548,岐阜カンツリー倶楽部,OUT,ベント,ホワイト,2017.08.10,IN,ベント,ホワイト,2017.08.10,72,6404,78.4,143
733,5549,5549,岐阜カンツリー倶楽部,OUT,ベント,イエロー,2017.08.10,IN,ベント,イエロー,2017.08.10,72,5876,75.1,137
734,5550,5550,岐阜カンツリー倶楽部,OUT,ベント,レッド,2017.08.10,IN,ベント,レッド,2017.08.10,72,5314,71.7,132
735,5551,5551,岐阜カンツリー倶楽部,OUT,ベント,ピンク,2017.08.10,IN,ベント,ピンク,2017.08.10,72,4875,69.1,128
736,10762,10762,湯の浦カントリー倶楽部,OUT,ベント,レギュラー(白),2019.10.16,IN,ベント,レギュラー(白),2019.10.16,72,6377,77.8,141
737,10763,10763,湯の浦カントリー倶楽部,OUT,ベント,月例/シニア(緑),2019.10.16,IN,ベント,月例/シニア(緑),2019.10.16,72,6159,76.6,139
738,10764,10764,湯の浦カントリー倶楽部,OUT,ベント,シニア(緑),2019.10.16,IN,ベント,シニア(緑),2019.10.16,72,5994,75.3,136
739,10765,10765,湯の浦カントリー倶楽部,OUT,ベント,月例/レディース(赤),2019.10.16,IN,ベント,月例/レディース(赤),2019.10.16,72,5544,72.7,129
740,10766,10766,湯の浦カントリー倶楽部,OUT,ベント,レディース(赤),2019.10.16,IN,ベント,レディース(赤),2019.10.16,72,5153,70.6,126
741,3635,3635,相武カントリー倶楽部,OUT,ベント,バック,2006.08.24,IN,ベント,バック,2006.08.24,72,6046,73.9,131
742,3636,3636,相武カントリー倶楽部,OUT,ベント,レギュラー,2006.08.24,IN,ベント,レギュラー,2006.08.24,72,5670,71.9,126
743,3637,3637,相武カントリー倶楽部,OUT,ベント,フロント1,2006.08.24,IN,ベント,フロント1,2006.08.24,72,5373,70.3,121
744,3638,3638,相武カントリー倶楽部,OUT,コーライ,バック,2006.08.24,IN,コーライ,バック,2006.08.24,72,6309,75.3,134
745,3639,3639,相武カントリー倶楽部,OUT,コーライ,レギュラー,2006.08.24,IN,コーライ,レギュラー,2006.08.24,72,5933,73.3,129
746,3640,3640,相武カントリー倶楽部,OUT,コーライ,フロント1,2006.08.24,IN,コーライ,フロント1,2006.08.24,72,5636,71.7,125
747,7612,7612,茨木高原カンツリー倶楽部,OUT,ベント,バック,2015.08.05,IN,ベント,バック,2015.08.05,72,6734,78.5,147
748,7613,7613,茨木高原カンツリー倶楽部,OUT,ベント,レギュラー,2015.08.05,IN,ベント,レギュラー,2015.08.05,72,6341,76.1,141
749,7614,7614,茨木高原カンツリー倶楽部,OUT,ベント,フロント1,2015.08.05,IN,ベント,フロント1,2015.08.05,72,6020,74.3,138
750,7615,7615,茨木高原カンツリー倶楽部,OUT,ベント,ゴールド,2015.08.05,IN,ベント,ゴールド,2015.08.05,72,5767,73.3,135
751,7616,7616,茨木高原カンツリー倶楽部,OUT,ベント,ゴールド2,2015.08.05,IN,ベント,ゴールド2,2015.08.05,72,5320,70.9,127
752,7617,7617,茨木高原カンツリー倶楽部,OUT,ベント,レディース,2015.08.05,IN,ベント,レディース,2015.08.05,72,4711,67.0,122
753,9518,9518,新居浜カントリー倶楽部,OUT,コーライ,黒,2015.06.23,IN,コーライ,黒,2015.06.23,72,6760,79.5,142
754,9519,9519,新居浜カントリー倶楽部,OUT,コーライ,太鼓,2015.06.23,IN,コーライ,太鼓,2015.06.23,72,6616,78.7,140
755,9520,9520,新居浜カントリー倶楽部,OUT,コーライ,レギュラー,2015.06.23,IN,コーライ,レギュラー,2015.06.23,72,6454,77.9,139
756,9521,9521,新居浜カントリー倶楽部,OUT,コーライ,フロント,2015.06.23,IN,コーライ,フロント,2015.06.23,72,6113,75.9,136
757,9522,9522,新居浜カントリー倶楽部,OUT,コーライ,シルバー,2015.06.23,IN,コーライ,シルバー,2015.06.23,72,5560,72.5,132
758,9523,9523,新居浜カントリー倶楽部,OUT,コーライ,ゴールド,2015.06.23,IN,コーライ,ゴールド,2015.06.23,72,5236,70.7,127
759,9524,9524,新居浜カントリー倶楽部,OUT,コーライ,レディース,2015.06.23,IN,コーライ,レディース,2003.07.08,72,5133,70.2,124
760,9525,9525,新居浜カントリー倶楽部,OUT,コーライ,紫,2015.06.23,IN,コーライ,紫,2015.06.23,72,4737,67.8,120
761,9526,9526,新居浜カントリー倶楽部,OUT,コーライ,緑,2015.06.23,IN,コーライ,緑,2015.06.23,72,4442,66.2,116
762,9527,9527,新居浜カントリー倶楽部,OUT,コーライ,ピンク,2015.06.23,IN,コーライ,ピンク,2015.06.23,72,4110,64.1,110
763,10163,10163,島原カントリー倶楽部,OUT,ベント,レギュラー,2019.06.07,IN,ベント,レギュラー,2019.06.07,72,6287,77.0,137
764,10164,10164,島原カントリー倶楽部,OUT,ベント,フロント,2019.06.07,IN,ベント,フロント,2019.06.07,72,6013,75.6,136
765,10165,10165,島原カントリー倶楽部,OUT,ベント,シルバー,2019.06.07,IN,ベント,シルバー,2019.06.07,72,5447,72.2,127
766,10166,10166,島原カントリー倶楽部,OUT,ベント,レディス,2019.06.07,IN,ベント,レディス,2019.06.07,72,5052,69.9,118
767,10092,10092,北山カントリー倶楽部,OUT,Aベント,バック,2021.04.15,IN,Aベント,バック,2021.04.15,72,6674,78.9,151
768,10093,10093,北山カントリー倶楽部,OUT,Aベント,レギュラー,2021.04.15,IN,Aベント,レギュラー,2021.04.15,72,6340,76.7,147
769,10094,10094,北山カントリー倶楽部,OUT,Aベント,フロント1,2021.04.15,IN,Aベント,フロント1,2021.04.15,72,5910,74.2,141
770,10095,10095,北山カントリー倶楽部,OUT,Aベント,レディース1,2021.04.15,IN,Aベント,レディース1,2021.04.15,72,5446,71.3,121
771,10096,10096,北山カントリー倶楽部,OUT,Bベント,バック,2021.04.15,IN,Bベント,バック,2021.04.15,72,6691,78.6,147
772,10097,10097,北山カントリー倶楽部,OUT,Bベント,レギュラー,2021.04.15,IN,Bベント,レギュラー,2021.04.15,72,6357,76.6,145
773,10098,10098,北山カントリー倶楽部,OUT,Bベント,フロント1,2021.04.15,IN,Bベント,フロント1,2021.04.15,72,5930,74.0,138
774,10099,10099,北山カントリー倶楽部,OUT,Bベント,レディース1,2021.04.15,IN,Bベント,レディース1,2021.04.15,72,5450,71.3,121
775,3125,3125,姉ヶ崎カントリー倶楽部,東OUT,Aグリーン,バック,2017.08.22,東IN,Aグリーン,バック,2017.08.22,72,6831,79.1,139
776,3126,3126,姉ヶ崎カントリー倶楽部,東OUT,Aグリーン,レギュラー,2017.08.22,東IN,Aグリーン,レギュラー,2017.08.22,72,6458,77.1,135
777,3127,3127,姉ヶ崎カントリー倶楽部,東OUT,Aグリーン,フロント1,2017.08.22,東IN,Aグリーン,フロント1,2017.08.22,72,6011,74.7,129
778,3128,3128,姉ヶ崎カントリー倶楽部,東OUT,Aグリーン,フロント2,2017.08.22,東IN,Aグリーン,フロント2,2017.08.22,72,5358,71.1,122
779,3129,3129,姉ヶ崎カントリー倶楽部,東OUT,Bグリーン,バック,2017.08.22,東IN,Bグリーン,バック,2017.08.22,72,6551,77.3,137
780,3130,3130,姉ヶ崎カントリー倶楽部,東OUT,Bグリーン,レギュラー,2017.08.22,東IN,Bグリーン,レギュラー,2017.08.22,72,6178,75.3,132
781,3131,3131,姉ヶ崎カントリー倶楽部,東OUT,Bグリーン,フロント1,2017.08.22,東IN,Bグリーン,フロント1,2017.08.22,72,5731,72.9,127
782,3132,3132,姉ヶ崎カントリー倶楽部,東OUT,Bグリーン,フロント2,2017.08.22,東IN,Bグリーン,フロント2,2017.08.22,72,5078,69.4,120
807,3725,3725,厚木国際カントリー倶楽部,東IN,ベント,レギュラー,2020.03.26,西OUT,Bグリーン,レギュラー,2016.12.02,72,6231,76.5,134
808,3726,3726,厚木国際カントリー倶楽部,東IN,ベント,レディース,2020.03.26,西OUT,Bグリーン,レディース,2016.12.02,72,5344,71.5,125
809,8466,8466,笠岡カントリー倶楽部,OUT,ベント,チャンピオン,2018.06.26,IN,ベント,チャンピオン,2018.06.26,72,6774,80.1,152
810,8467,8467,笠岡カントリー倶楽部,OUT,ベント,バック,2018.06.26,IN,ベント,バック,2018.06.26,72,6441,78.3,148
811,8468,8468,笠岡カントリー倶楽部,OUT,ベント,レギュラー,2018.06.26,IN,ベント,レギュラー,2018.06.26,72,6112,76.7,144
812,8469,8469,笠岡カントリー倶楽部,OUT,ベント,フロント,2018.06.26,IN,ベント,フロント,2018.06.26,72,5674,74.2,140
813,8470,8470,笠岡カントリー倶楽部,OUT,ベント,オレンジ,2018.06.26,IN,ベント,オレンジ,2018.06.26,72,5653,74.0,139
814,8471,8471,笠岡カントリー倶楽部,OUT,ベント,レッド,2018.06.26,IN,ベント,レッド,2018.06.26,72,5213,71.7,134
815,8472,8472,笠岡カントリー倶楽部,OUT,ベント,ピンク,2018.06.26,IN,ベント,ピンク,2018.06.26,72,4808,69.6,129
840,5531,5531,大垣カントリー倶楽部,OUT,メイン,レギュラー,2010.12.28,IN,メイン,レギュラー,2010.12.28,72,6012,76.2,138
841,5532,5532,大垣カントリー倶楽部,OUT,メイン,レディース,2010.12.28,IN,メイン,レディース,2010.12.28,72,5628,74.1,137
842,8078,8078,木津川カントリー倶楽部,柳生,ベント,フロント1,2016.04.01,笠置,ベント,フロント1,2016.04.01,72,6299,76.0,135
843,8079,8079,木津川カントリー倶楽部,柳生,ベント,レディース,2016.04.01,笠置,ベント,レディース,2016.04.01,72,5782,73.0,129
844,8080,8080,木津川カントリー倶楽部,柳生,ベント,レディース(F),2016.04.01,笠置,ベント,レディース(F),2016.04.01,72,5355,70.7,123
845,8081,8081,木津川カントリー倶楽部,柳生,コーライ,フロント1,2016.04.01,笠置,コーライ,フロント1,2016.04.01,72,6211,75.6,134
846,8082,8082,木津川カントリー倶楽部,柳生,コーライ,レディース,2016.04.01,笠置,コーライ,レディース,2016.04.01,72,5741,72.7,129
847,8083,8083,木津川カントリー倶楽部,柳生,コーライ,レディース(F),2016.04.01,笠置,コーライ,レディース(F),2016.04.01,72,5297,70.4,123
848,8084,8084,木津川カントリー倶楽部,笠置,ベント,フロント1,2016.04.01,木津川,ベント,フロント1,2016.04.01,72,6328,76.6,134
849,8085,8085,木津川カントリー倶楽部,笠置,ベント,レディース,2016.04.01,木津川,ベント,レディース,2016.04.01,72,5801,73.2,127
850,8086,8086,木津川カントリー倶楽部,笠置,ベント,レディース(F),2016.04.01,木津川,ベント,レディース(F),2016.04.01,72,5368,70.8,122
851,8087,8087,木津川カントリー倶楽部,笠置,コーライ,フロント1,2016.04.01,木津川,コーライ,フロント1,2016.04.01,72,6226,76.0,133
852,8088,8088,木津川カントリー倶楽部,笠置,コーライ,レディース,2016.04.01,木津川,コーライ,レディース,2016.04.01,72,5710,72.6,126
853,8089,8089,木津川カントリー倶楽部,笠置,コーライ,レディース(F),2016.04.01,木津川,コーライ,レディース(F),2016.04.01,72,5246,70.1,121
854,8090,8090,木津川カントリー倶楽部,木津川,ベント,フロント1,2016.04.01,柳生,ベント,フロント1,2016.04.01,72,6323,76.4,137
855,8091,8091,木津川カントリー倶楽部,木津川,ベント,レディース,2016.04.01,柳生,ベント,レディース,2016.04.01,72,5791,73.2,129
856,8092,8092,木津川カントリー倶楽部,木津川,ベント,レディース(F),2016.04.01,柳生,ベント,レディース(F),2016.04.01,72,5275,70.3,124
857,8093,8093,木津川カントリー倶楽部,木津川,コーライ,フロント1,2016.04.01,柳生,コーライ,フロント1,2016.04.01,72,6179,75.6,135
858,8094,8094,木津川カントリー倶楽部,木津川,コーライ,レディース,2016.04.01,柳生,コーライ,レディース,2016.04.01,72,5683,72.5,129
859,8095,8095,木津川カントリー倶楽部,木津川,コーライ,レディース(F),2016.04.01,柳生,コーライ,レディース(F),2016.04.01,72,5153,69.7,122
860,1984,1984,城山カントリー倶楽部,OUT,Aグリーン,バック,2016.04.01,IN,Aグリーン,バック,2016.04.01,72,6232,76.2,137
861,1985,1985,城山カントリー倶楽部,OUT,Aグリーン,レギュラー,2016.04.01,IN,Aグリーン,レギュラー,2016.04.01,72,5905,74.5,134
862,1986,1986,城山カントリー倶楽部,OUT,Aグリーン,フロント,2016.04.01,IN,Aグリーン,フロント,2016.04.01,72,5566,72.6,130
863,1987,1987,城山カントリー倶楽部,OUT,Aグリーン,レディース,2016.04.01,IN,Aグリーン,レディース,2016.04.01,72,5003,69.6,123
864,1988,1988,城山カントリー倶楽部,OUT,Bグリーン,バック,2016.04.01,IN,Bグリーン,バック,2016.04.01,72,6302,76.7,139
865,1989,1989,城山カントリー倶楽部,OUT,Bグリーン,レギュラー,2016.04.01,IN,Bグリーン,レギュラー,2016.04.01,72,5937,74.7,136
866,1990,1990,城山カントリー倶楽部,OUT,Bグリーン,フロント,2016.04.01,IN,Bグリーン,フロント,2016.04.01,72,5581,72.8,131
867,1991,1991,城山カントリー倶楽部,OUT,Bグリーン,レディース,2016.04.01,IN,Bグリーン,レディース,2016.04.01,72,5010,69.6,125
868,5339,5339,平谷カントリー倶楽部,OUT,メイン,バック,2016.11.09,IN,メイン,バック,2016.11.09,72,6441,78.8,142
869,5340,5340,平谷カントリー倶楽部,OUT,メイン,レギュラー,2016.11.09,IN,メイン,レギュラー,2016.11.09,72,6091,76.4,135
870,5341,5341,平谷カントリー倶楽部,OUT,メイン,フロント,2016.11.09,IN,メイン,フロント,2016.11.09,72,5764,74.1,132
871,5342,5342,平谷カントリー倶楽部,OUT,メイン,ゴールド,2016.11.09,IN,メイン,ゴールド,2016.11.09,72,5472,72.8,128
872,5343,5343,平谷カントリー倶楽部,OUT,メイン,レディース,2016.11.09,IN,メイン,レディース,2016.11.09,72,4666,68.0,117
873,5344,5344,平谷カントリー倶楽部,OUT,サブ,バック,2016.11.09,IN,サブ,バック,2016.11.09,72,6321,77.8,141
874,5345,5345,平谷カントリー倶楽部,OUT,サブ,レギュラー,2016.11.09,IN,サブ,レギュラー,2016.11.09,72,5972,75.4,136
875,5346,5346,平谷カントリー倶楽部,OUT,サブ,フロント,2016.11.09,IN,サブ,フロント,2016.11.09,72,5645,73.3,133
876,5347,5347,平谷カントリー倶楽部,OUT,サブ,ゴールド,2016.11.09,IN,サブ,ゴールド,2016.11.09,72,5354,72.0,128
877,5348,5348,平谷カントリー倶楽部,OUT,サブ,レディース,2016.11.09,IN,サブ,レディース,2016.11.09,72,4548,67.3,115
878,1211,1211,茨城ロイヤルカントリー倶楽部,OUT,ベント,ブラック,2021.04.20,IN,ベント,ブラック,2021.04.20,72,7079,79.7,138
879,1212,1212,茨城ロイヤルカントリー倶楽部,OUT,ベント,ブルー,2021.04.20,IN,ベント,ブルー,2021.04.20,72,6715,77.6,134
880,1213,1213,茨城ロイヤルカントリー倶楽部,OUT,ベント,ホワイト,2021.04.20,IN,ベント,ホワイト,2021.04.20,72,6123,74.4,126
881,1214,1214,茨城ロイヤルカントリー倶楽部,OUT,ベント,レッド,2021.04.20,IN,ベント,レッド,2021.04.20,72,5558,71.4,120
882,7177,7177,京阪カントリー倶楽部,大石,ベント,レギュラー,2019.12.09,宇治,ベント,レギュラー,2019.12.09,72,6348,76.2,133
883,7178,7178,京阪カントリー倶楽部,大石,ベント,フロント1,2019.12.09,宇治,ベント,フロント1,2019.12.09,72,5894,73.3,126
884,7179,7179,京阪カントリー倶楽部,大石,ベント,レディース,2019.12.09,宇治,ベント,レディース,2019.12.09,72,5250,70.0,121
885,7180,7180,京阪カントリー倶楽部,曽束,ベント,レギュラー,2019.12.09,大石,ベント,レギュラー,2019.12.09,72,6463,76.9,137
886,7181,7181,京阪カントリー倶楽部,曽束,ベント,フロント1,2019.12.09,大石,ベント,フロント1,2019.12.09,72,5978,74.3,131
887,7182,7182,京阪カントリー倶楽部,曽束,ベント,レディース,2019.12.09,大石,ベント,レディース,2019.12.09,72,5355,70.8,127
888,7183,7183,京阪カントリー倶楽部,宇治,ベント,レギュラー,2019.12.09,曽束,ベント,レギュラー,2019.12.09,72,6397,76.3,135
889,7184,7184,京阪カントリー倶楽部,宇治,ベント,フロント1,2019.12.09,曽束,ベント,フロント1,2019.12.09,72,5956,73.4,128
890,7185,7185,京阪カントリー倶楽部,宇治,ベント,レディース,2019.12.09,曽束,ベント,レディース,2019.12.09,72,5299,70.2,121
891,8160,8160,奈良万葉カンツリー倶楽部,OUT,コーライ,フロント1,1997.03.20,IN,コーライ,フロント1,1997.03.20,72,5938,73.5,130
896,2032,2032,都賀カンツリー倶楽部,西,右グリーン,フロント2,2020.06.23,北,右グリーン,フロント2,2020.06.23,72,5023,68.9,119
897,2033,2033,都賀カンツリー倶楽部,西,左グリーン,バック,2020.06.23,北,左グリーン,バック,2020.06.23,72,6902,79.4,139
898,2034,2034,都賀カンツリー倶楽部,西,左グリーン,レギュラー,2020.06.23,北,左グリーン,レギュラー,2020.06.23,72,6549,77.6,136
899,2035,2035,都賀カンツリー倶楽部,西,左グリーン,フロント1,2020.06.23,北,左グリーン,フロント1,2020.06.23,72,6110,74.6,131
900,2036,2036,都賀カンツリー倶楽部,西,左グリーン,フロント2,2020.06.23,北,左グリーン,フロント2,2020.06.23,72,4954,68.5,119
901,2037,2037,都賀カンツリー倶楽部,北,右グリーン,バック,2020.06.23,東,右グリーン,バック,2020.06.23,72,6475,77.2,137
902,2038,2038,都賀カンツリー倶楽部,北,右グリーン,レギュラー,2020.06.23,東,右グリーン,レギュラー,2020.06.23,72,6251,76.2,136
903,2039,2039,都賀カンツリー倶楽部,北,右グリーン,フロント1,2020.06.23,東,右グリーン,フロント1,2020.06.23,72,5900,73.8,131
904,2040,2040,都賀カンツリー倶楽部,北,右グリーン,フロント2,2020.06.23,東,右グリーン,フロント2,2020.06.23,72,4911,68.7,120
905,2041,2041,都賀カンツリー倶楽部,北,左グリーン,バック,2020.06.23,東,左グリーン,バック,2020.06.23,72,6483,77.4,137
906,2042,2042,都賀カンツリー倶楽部,北,左グリーン,レギュラー,2020.06.23,東,左グリーン,レギュラー,2020.06.23,72,6256,76.3,136
907,2043,2043,都賀カンツリー倶楽部,北,左グリーン,フロント1,2020.06.23,東,左グリーン,フロント1,2020.06.23,72,5905,73.8,131
908,2044,2044,都賀カンツリー倶楽部,北,左グリーン,フロント2,2020.06.23,東,左グリーン,フロント2,2020.06.23,72,4906,68.6,121
909,2045,2045,都賀カンツリー倶楽部,東,右グリーン,バック,2020.06.23,西,右グリーン,バック,2020.06.23,72,6357,76.7,135
910,2046,2046,都賀カンツリー倶楽部,東,右グリーン,レギュラー,2020.06.23,西,右グリーン,レギュラー,2020.06.23,72,6123,75.4,133
911,2047,2047,都賀カンツリー倶楽部,東,右グリーン,フロント1,2020.06.23,西,右グリーン,フロント1,2020.06.23,72,5679,72.7,127
912,2048,2048,都賀カンツリー倶楽部,東,右グリーン,フロント2,2020.06.23,西,右グリーン,フロント2,2020.06.23,72,4876,68.2,118
913,2049,2049,都賀カンツリー倶楽部,東,左グリーン,バック,2020.06.23,西,左グリーン,バック,2020.06.23,72,6441,77.2,135
914,2050,2050,都賀カンツリー倶楽部,東,左グリーン,レギュラー,2020.06.23,西,左グリーン,レギュラー,2020.06.23,72,6207,75.7,133
915,2051,2051,都賀カンツリー倶楽部,東,左グリーン,フロント1,2020.06.23,西,左グリーン,フロント1,2020.06.23,72,5763,73.0,128
916,2052,2052,都賀カンツリー倶楽部,東,左グリーン,フロント2,2020.06.23,西,左グリーン,フロント2,2020.06.23,72,4960,68.3,119
917,3149,3149,一の宮カントリー倶楽部,東OUT,ベント,バック,2015.07.17,東IN,ベント,バック,2015.07.17,72,6586,78.9,137
918,3150,3150,一の宮カントリー倶楽部,東OUT,ベント,レギュラー,2015.07.17,東IN,ベント,レギュラー,2015.07.17,72,6331,77.4,134
919,3151,3151,一の宮カントリー倶楽部,東OUT,ベント,フロント,2015.07.17,東IN,ベント,フロント,2015.07.17,72,6046,75.5,132
920,3152,3152,一の宮カントリー倶楽部,東OUT,ベント,レディース,2015.07.17,東IN,ベント,レディース,2015.07.17,72,5409,72.0,125
921,3153,3153,一の宮カントリー倶楽部,東OUT,コーライ,バック,2015.07.17,東IN,コーライ,バック,2015.07.17,72,6716,79.5,139
922,3154,3154,一の宮カントリー倶楽部,東OUT,コーライ,レギュラー,2015.07.17,東IN,コーライ,レギュラー,2015.07.17,72,6447,77.9,135
923,3155,3155,一の宮カントリー倶楽部,東OUT,コーライ,フロント,2015.07.17,東IN,コーライ,フロント,2015.07.17,72,6174,76.2,133
924,3156,3156,一の宮カントリー倶楽部,東OUT,コーライ,レディース,2015.07.17,東IN,コーライ,レディース,2015.07.17,72,5532,72.5,126
925,3157,3157,一の宮カントリー倶楽部,西OUT,ベント,バック,2015.07.17,西IN,ベント,バック,2015.07.17,72,6717,79.0,136
926,3158,3158,一の宮カントリー倶楽部,西OUT,ベント,レギュラー,2015.07.17,西IN,ベント,レギュラー,2015.07.17,72,6341,76.9,131
927,3159,3159,一の宮カントリー倶楽部,西OUT,ベント,フロント,2015.07.17,西IN,ベント,フロント,2015.07.17,72,6021,74.9,128
928,3160,3160,一の宮カントリー倶楽部,西OUT,ベント,レディース,2015.07.17,西IN,ベント,レディース,2015.07.17,72,5255,70.5,120
929,3161,3161,一の宮カントリー倶楽部,西OUT,コーライ,バック,2015.07.17,西IN,コーライ,バック,2015.07.17,72,6750,79.3,137
930,3162,3162,一の宮カントリー倶楽部,西OUT,コーライ,レギュラー,2015.07.17,西IN,コーライ,レギュラー,2015.07.17,72,6377,77.3,133
931,3163,3163,一の宮カントリー倶楽部,西OUT,コーライ,フロント,2015.07.17,西IN,コーライ,フロント,2015.07.17,72,6057,75.4,129
968,1691,1691,鹿沼カントリー倶楽部,北OUT,Bグリーン,フロント1,2010.08.30,北イン,Bグリーン,フロント1,2010.08.30,72,5691,71.5,124
969,1692,1692,鹿沼カントリー倶楽部,北OUT,Bグリーン,フロント2,2010.08.30,北イン,Bグリーン,フロント2,2010.08.30,72,5015,68.4,116
970,10485,10485,大分富士見カントリー倶楽部,OUT,ベント,バック,2017.03.23,IN,ベント,バック,2017.03.23,72,6780,78.8,144
971,10486,10486,大分富士見カントリー倶楽部,OUT,ベント,レギュラー,2017.03.23,IN,ベント,レギュラー,2017.03.23,72,6420,76.8,140
972,10487,10487,大分富士見カントリー倶楽部,OUT,ベント,フロント1,2017.03.23,IN,ベント,フロント1,2017.03.23,72,5826,73.6,134
973,10488,10488,大分富士見カントリー倶楽部,OUT,ベント,レディース1,2017.03.23,IN,ベント,レディース1,2017.03.23,72,5431,71.1,128
974,7792,7792,相生カントリー倶楽部,OUT,コーライ,レギュラー,1981.12.11,IN,コーライ,レギュラー,1981.12.11,72,5750,71.9,126
975,7793,7793,相生カントリー倶楽部,OUT,コーライ,フロント1,1981.12.11,IN,コーライ,フロント1,1981.12.11,72,5014,68.4,116
976,8925,8925,宮島志和カンツリー倶楽部,OUT,コーライ,バック,2013.12.26,IN,コーライ,バック,2013.12.26,72,6510,78.2,138
977,8926,8926,宮島志和カンツリー倶楽部,OUT,コーライ,レギュラー,2013.12.26,IN,コーライ,レギュラー,2013.12.26,72,6174,76.5,134
978,8927,8927,宮島志和カンツリー倶楽部,OUT,コーライ,フロント,2013.12.26,IN,コーライ,フロント,2013.12.26,72,5893,74.9,131
979,8928,8928,宮島志和カンツリー倶楽部,OUT,コーライ,レディース,2013.12.26,IN,コーライ,レディース,2013.12.26,72,5520,72.6,128
980,7121,7121,朝日野カントリー倶楽部,OUT,ベント,レギュラー,2014.03.04,IN,ベント,レギュラー,2014.03.04,72,6460,77.3,137
981,7122,7122,朝日野カントリー倶楽部,OUT,ベント,フロント,2014.03.04,IN,ベント,フロント,2014.03.04,72,6000,74.7,130
982,7123,7123,朝日野カントリー倶楽部,OUT,ベント,ゴールド,2014.03.04,IN,ベント,ゴールド,2014.03.04,72,5700,73.0,126
983,7124,7124,朝日野カントリー倶楽部,OUT,ベント,レディース,2014.03.04,IN,ベント,レディース,2014.03.04,72,5040,69.3,117
989,7401,7401,宇治田原カントリー倶楽部,嘉納,ベント,レディース1,2010.08.04,大杉,ベント,レディース1,2010.08.04,72,5546,73.2,130
990,7402,7402,宇治田原カントリー倶楽部,大杉,ベント,フロント1,2010.08.04,大福,ベント,フロント1,2010.08.04,72,6224,76.6,139
991,7403,7403,宇治田原カントリー倶楽部,大杉,ベント,レディース1,2010.08.04,大福,ベント,レディース1,2010.08.04,72,5453,72.3,130
992,7404,7404,宇治田原カントリー倶楽部,大福,ベント,フロント1,2010.08.04,嘉納,ベント,フロント1,2010.08.04,72,6112,76.0,137
993,7405,7405,宇治田原カントリー倶楽部,大福,ベント,レディース1,2010.08.04,嘉納,ベント,レディース1,2010.08.04,72,5225,71.1,126
994,9668,9668,小郡カンツリー倶楽部,西,コーライ,バック,2012.12.18,東,コーライ,バック,2012.12.18,72,6775,78.6,135
995,9669,9669,小郡カンツリー倶楽部,西,コーライ,レギュラー,2012.12.18,東,コーライ,レギュラー,2012.12.18,72,6410,76.6,131
996,9670,9670,小郡カンツリー倶楽部,西,コーライ,フロント,2012.12.18,東,コーライ,フロント,2012.12.18,72,5880,73.7,124
997,9671,9671,小郡カンツリー倶楽部,西,コーライ,レディース,2012.12.18,東,コーライ,レディース,2012.12.18,72,4685,66.0,114
998,9672,9672,小郡カンツリー倶楽部,西,コーライ,バック,2012.12.18,南,コーライ,バック,2012.12.18,72,6745,78.4,136
999,9673,9673,小郡カンツリー倶楽部,西,コーライ,レギュラー,2012.12.18,南,コーライ,レギュラー,2012.12.18,72,6465,76.9,132
1000,9674,9674,小郡カンツリー倶楽部,西,コーライ,フロント,2012.12.18,南,コーライ,フロント,2012.12.18,72,5965,74.1,126
1001,9675,9675,小郡カンツリー倶楽部,西,コーライ,レディース,2012.12.18,南,コーライ,レディース,2012.12.18,72,4740,66.3,116
1002,9676,9676,小郡カンツリー倶楽部,東,コーライ,バック,2012.12.18,南,コーライ,バック,2012.12.18,72,6770,78.6,134
