,Unnamed: 0,コース１,コース１.1,コース１.2,コース１.3,コース2,コース2.1,コース2.2,コース2.3,Par,Yards,CourseRating,SlopeRating
206,コート旭川カントリークラブ,OUT,ベント,バック,2013.08.31,IN,ベント,バック,2013.08.31,72,6848,79.6,143
207,コート旭川カントリークラブ,OUT,ベント,レギュラー,2013.08.31,IN,ベント,レギュラー,2013.08.31,72,6375,76.9,137
208,コート旭川カントリークラブ,OUT,ベント,フロント1,2013.08.31,IN,ベント,フロント1,2013.08.31,72,6070,75.2,134
209,コート旭川カントリークラブ,OUT,ベント,フロント2,2013.08.31,IN,ベント,フロント2,2013.08.31,72,5390,71.4,126
210,御前水ゴルフ倶楽部,AOUT,ベント,チャンピオン,2020.05.11,Aイン,ベント,チャンピオン,2020.05.11,72,7013,80.2,145
211,御前水ゴルフ倶楽部,AOUT,ベント,バック,2020.05.11,Aイン,ベント,バック,2020.05.11,72,6753,78.8,142
212,御前水ゴルフ倶楽部,AOUT,ベント,レギュラー,2020.05.11,Aイン,ベント,レギュラー,2020.05.11,72,6432,77.0,138
213,御前水ゴルフ倶楽部,AOUT,ベント,フロント,2020.05.11,Aイン,ベント,フロント,2020.05.11,72,6101,75.1,134
214,御前水ゴルフ倶楽部,AOUT,ベント,レディース,2020.05.11,Aイン,ベント,レディース,2020.05.11,72,5483,71.7,127
215,御前水ゴルフ倶楽部,AOUT,ベント,レディース2,2020.05.11,Aイン,ベント,レディース2,2020.05.11,72,5171,70.0,123
216,御前水ゴルフ倶楽部,BOUT,ベント,チャンピオン,2020.05.11,Bイン,ベント,チャンピオン,2020.05.11,72,7013,80.2,145
217,御前水ゴルフ倶楽部,BOUT,ベント,バック,2020.05.11,Bイン,ベント,バック,2020.05.11,72,6505,77.2,139
218,御前水ゴルフ倶楽部,BOUT,ベント,レギュラー,2020.05.11,Bイン,ベント,レギュラー,2020.05.11,72,6192,75.5,135
219,御前水ゴルフ倶楽部,BOUT,ベント,フロント,2020.05.11,Bイン,ベント,フロント,2020.05.11,72,5878,73.8,132
220,御前水ゴルフ倶楽部,BOUT,ベント,レディース,2020.05.11,Bイン,ベント,レディース,2020.05.11,72,5490,71.7,127
221,御前水ゴルフ倶楽部,BOUT,ベント,レディース2,2020.05.11,Bイン,ベント,レディース2,2020.05.11,72,5178,70.0,123
222,ゴルフ5カントリー美唄コース,東,ベント,チャンピオン,2021.09.27,中,ベント,チャンピオン,2021.09.27,72,7185,82.3,152
223,ゴルフ5カントリー美唄コース,東,ベント,バック,2021.09.27,中,ベント,バック,2021.09.27,72,6531,78.7,144
224,ゴルフ5カントリー美唄コース,東,ベント,レギュラー,2021.09.27,中,ベント,レギュラー,2021.09.27,72,6028,75.9,139
225,ゴルフ5カントリー美唄コース,東,ベント,フロント,2021.09.27,中,ベント,フロント,2021.09.27,72,5131,70.9,128
226,ゴルフ5カントリー美唄コース,中,ベント,チャンピオン,2021.09.27,西,ベント,チャンピオン,2021.09.27,72,6979,81.4,148
227,ゴルフ5カントリー美唄コース,中,ベント,バック,2021.09.27,西,ベント,バック,2021.09.27,72,6403,78.2,140
228,ゴルフ5カントリー美唄コース,中,ベント,レギュラー,2021.09.27,西,ベント,レギュラー,2021.09.27,72,5965,75.8,136
229,ゴルフ5カントリー美唄コース,中,ベント,フロント,2021.09.27,西,ベント,フロント,2021.09.27,72,5146,71.2,126
230,ゴルフ5カントリー美唄コース,西,ベント,チャンピオン,2021.09.27,東,ベント,チャンピオン,2021.09.27,72,7032,81.3,149
231,ゴルフ5カントリー美唄コース,西,ベント,バック,2021.09.27,東,ベント,バック,2021.09.27,72,6418,77.9,141
232,ゴルフ5カントリー美唄コース,西,ベント,レギュラー,2021.09.27,東,ベント,レギュラー,2021.09.27,72,5901,75.1,136
233,ゴルフ5カントリー美唄コース,西,ベント,フロント,2021.09.27,東,ベント,フロント,2021.09.27,72,5007,70.1,125
234,札樽ゴルフ倶楽部,OUT,ベント,バック,2018.08.03,IN,ベント,バック,2018.08.03,71,6422,78.2,141
235,札樽ゴルフ倶楽部,OUT,ベント,レギュラー,2018.08.03,IN,ベント,レギュラー,2018.08.03,71,6029,76.0,137
236,札樽ゴルフ倶楽部,OUT,ベント,フロント,2018.08.03,IN,ベント,フロント,2018.08.03,71,5695,74.2,133
237,札樽ゴルフ倶楽部,OUT,ベント,レディース,2018.08.03,IN,ベント,レディース,2018.08.03,71,4374,66.8,117
238,札幌エルムカントリークラブ,西OUT,ベント(右),チャンピオン,2017.04.24,西イン,ベント(右),チャンピオン,2017.04.24,72,6806,79.0,139
239,札幌エルムカントリークラブ,西OUT,ベント(右),レギュラー,2017.04.24,西イン,ベント(右),レギュラー,2017.04.24,72,6377,76.6,134
240,札幌エルムカントリークラブ,西OUT,ベント(右),フロント,2017.04.24,西イン,ベント(右),フロント,2017.04.24,72,5541,71.9,124
241,札幌エルムカントリークラブ,西OUT,ベント(左),チャンピオン,2017.04.24,西イン,ベント(左),チャンピオン,2017.04.24,72,6790,79.0,138
242,札幌エルムカントリークラブ,西OUT,ベント(左),レギュラー,2017.04.24,西イン,ベント(左),レギュラー,2017.04.24,72,6363,76.6,133
243,札幌エルムカントリークラブ,西OUT,ベント(左),フロント,2017.04.24,西イン,ベント(左),フロント,2017.04.24,72,5522,71.9,123
244,札幌エルムカントリークラブ,東OUT,ベント,チャンピオン,2017.04.25,東イン,ベント,チャンピオン,2017.04.25,72,6755,79.4,142
245,札幌エルムカントリークラブ,東OUT,ベント,レギュラー,2017.04.25,東イン,ベント,レギュラー,2017.04.25,72,6279,76.7,136
246,札幌エルムカントリークラブ,東OUT,ベント,フロント,2017.04.25,東イン,ベント,フロント,2017.04.25,72,5410,71.9,126
247,札幌ゴルフ倶楽部,輪厚OUT,ベント,チャンピオン,2020.10.28,輪厚イン,ベント,チャンピオン,2020.10.28,72,7063,81.3,148
248,札幌ゴルフ倶楽部,輪厚OUT,ベント,レギュラー,2020.10.28,輪厚イン,ベント,レギュラー,2020.10.28,72,6447,78.0,141
249,札幌ゴルフ倶楽部,輪厚OUT,ベント,フロント,2020.10.28,輪厚イン,ベント,フロント,2020.10.28,72,6097,76.0,137
250,札幌ゴルフ倶楽部,由仁OUT,Aベント,チャンピオン,2020.10.29,由仁イン,Aベント,チャンピオン,2020.10.29,72,7031,81.1,148
251,札幌ゴルフ倶楽部,由仁OUT,Aベント,レギュラー,2020.10.29,由仁イン,Aベント,レギュラー,2020.10.29,72,6452,77.9,141
252,札幌ゴルフ倶楽部,由仁OUT,Aベント,フロント,2020.10.29,由仁イン,Aベント,フロント,2020.10.29,72,5814,74.4,134
253,札幌ゴルフ倶楽部,由仁OUT,Bベント,チャンピオン,2020.10.29,由仁イン,Bベント,チャンピオン,2020.10.29,72,7005,81.2,147
254,札幌ゴルフ倶楽部,由仁OUT,Bベント,レギュラー,2020.10.29,由仁イン,Bベント,レギュラー,2020.10.29,72,6433,78.0,140
255,札幌ゴルフ倶楽部,由仁OUT,Bベント,フロント,2020.10.29,由仁イン,Bベント,フロント,2020.10.29,72,5796,74.5,133
256,札幌スコットヒルゴルフ倶楽部,OUT,ベント,チャンピオン,2016.05.20,IN,ベント,チャンピオン,2016.05.20,72,7019,80.6,148
257,札幌スコットヒルゴルフ倶楽部,OUT,ベント,レギュラー,2016.05.20,IN,ベント,レギュラー,2016.05.20,72,6593,78.2,143
258,札幌スコットヒルゴルフ倶楽部,OUT,ベント,フロント,2016.05.20,IN,ベント,フロント,2016.05.20,72,6289,76.5,139
259,札幌スコットヒルゴルフ倶楽部,OUT,ベント,レディース,2016.05.20,IN,ベント,レディース,2016.05.20,72,5413,71.6,129
260,札幌テイネゴルフ倶楽部,うぐいす,ベント,バック,2015.05.20,きつつき,ベント,バック,2015.05.20,72,6214,77.0,141
261,札幌テイネゴルフ倶楽部,うぐいす,ベント,レギュラー,2015.05.20,きつつき,ベント,レギュラー,2015.05.20,72,5938,75.5,138
262,札幌テイネゴルフ倶楽部,うぐいす,ベント,フロント,2015.05.20,きつつき,ベント,フロント,2015.05.20,72,5419,72.6,132
263,札幌テイネゴルフ倶楽部,うぐいす,ベント,ゴールド,2015.05.20,きつつき,ベント,ゴールド,2015.05.20,72,4723,68.7,123
264,札幌テイネゴルフ倶楽部,きつつき,ベント,バック,2015.05.20,らいちょう,ベント,バック,2015.05.20,72,6076,76.1,131
265,札幌テイネゴルフ倶楽部,きつつき,ベント,レギュラー,2015.05.20,らいちょう,ベント,レギュラー,2015.05.20,72,5803,74.6,129
266,札幌テイネゴルフ倶楽部,きつつき,ベント,フロント,2015.05.20,らいちょう,ベント,フロント,2015.05.20,72,5495,72.9,125
267,札幌テイネゴルフ倶楽部,きつつき,ベント,ゴールド,2015.05.20,らいちょう,ベント,ゴールド,2015.05.20,72,4803,69.0,116
268,札幌テイネゴルフ倶楽部,らいちょう,ベント,バック,2015.05.20,うぐいす,ベント,バック,2015.05.20,72,6122,76.3,134
269,札幌テイネゴルフ倶楽部,らいちょう,ベント,レギュラー,2015.05.20,うぐいす,ベント,レギュラー,2015.05.20,72,5867,74.9,131
270,札幌テイネゴルフ倶楽部,らいちょう,ベント,フロント,2015.05.20,うぐいす,ベント,フロント,2015.05.20,72,5336,71.9,125
271,札幌テイネゴルフ倶楽部,らいちょう,ベント,ゴールド,2015.05.20,うぐいす,ベント,ゴールド,2015.05.20,72,4556,67.5,115
272,札幌芙蓉カントリー倶楽部,OUT,ベント,バック,2018.04.13,IN,ベント,バック,2018.04.13,72,6840,79.6,141
273,札幌芙蓉カントリー倶楽部,OUT,ベント,レギュラー,2018.04.13,IN,ベント,レギュラー,2018.04.13,72,6365,76.9,135
274,札幌芙蓉カントリー倶楽部,OUT,ベント,フロント,2018.04.13,IN,ベント,フロント,2018.04.13,72,5925,74.5,130
275,札幌芙蓉カントリー倶楽部,OUT,ベント,レディース,2018.04.13,IN,ベント,レディース,2018.04.13,72,5440,71.9,126
276,札幌ベイゴルフ倶楽部,OUT,ベント,Gold,2016.05.17,IN,ベント,Gold,2016.05.17,72,7018,81.7,153
277,札幌ベイゴルフ倶楽部,OUT,ベント,Blue,2016.05.17,IN,ベント,Blue,2016.05.17,72,6476,78.6,147
278,札幌ベイゴルフ倶楽部,OUT,ベント,White,2016.05.17,IN,ベント,White,2016.05.17,72,5948,75.8,141
279,札幌ベイゴルフ倶楽部,OUT,ベント,Red,2016.05.17,IN,ベント,Red,2016.05.17,72,5151,71.3,131
280,札幌南ゴルフクラブ駒丘コース,OUT,ベント,チャンピオン,2014.11.10,IN,ベント,チャンピオン,2014.11.10,72,6740,79.5,142
281,札幌南ゴルフクラブ駒丘コース,OUT,ベント,レギュラー,2014.11.10,IN,ベント,レギュラー,2014.11.10,72,6380,77.6,138
282,札幌南ゴルフクラブ駒丘コース,OUT,ベント,フロント,2014.11.10,IN,ベント,フロント,2014.11.10,72,6108,76.0,135
283,札幌南ゴルフクラブ駒丘コース,OUT,ベント,レディース,2014.11.10,IN,ベント,レディース,2014.11.10,72,5550,72.9,128
284,札幌リージェントゴルフ倶楽部,旧OUT,ベント,バック,2017.04.14,旧イン,ベント,バック,2017.04.14,72,6795,79.0,142
285,札幌リージェントゴルフ倶楽部,旧OUT,ベント,レギュラー,2017.04.14,旧イン,ベント,レギュラー,2017.04.14,72,6343,76.5,136
286,札幌リージェントゴルフ倶楽部,旧OUT,ベント,フロント,2017.04.14,旧イン,ベント,フロント,2017.04.14,72,6011,74.7,132
287,札幌リージェントゴルフ倶楽部,旧OUT,ベント,レディース,2017.04.14,旧イン,ベント,レディース,2017.04.14,72,5713,73.0,129
288,札幌リージェントゴルフ倶楽部,新OUT,ベント,バック,2015.11.06,新イン,ベント,バック,2015.11.06,72,6672,77.6,139
289,札幌リージェントゴルフ倶楽部,新OUT,ベント,レギュラー,2015.11.06,新イン,ベント,レギュラー,2015.11.06,72,6016,74.0,131
290,札幌リージェントゴルフ倶楽部,新OUT,ベント,フロント,2015.11.06,新イン,ベント,フロント,2015.11.06,72,5767,72.6,128
291,札幌リージェントゴルフ倶楽部,新OUT,ベント,レディース,2015.11.06,新イン,ベント,レディース,2015.11.06,72,5319,70.1,123
292,サホロカントリークラブ,OUT,ベント,バック,2016.05.28,IN,ベント,バック,2016.05.28,72,6928,79.3,146
293,サホロカントリークラブ,OUT,ベント,レギュラー,2016.05.28,IN,ベント,レギュラー,2016.05.28,72,6526,77.1,141
294,サホロカントリークラブ,OUT,ベント,フロント,2016.05.28,IN,ベント,フロント,2016.05.28,72,6090,74.7,136
295,サホロカントリークラブ,OUT,ベント,レディース,2016.05.28,IN,ベント,レディース,2016.05.28,72,5323,70.4,127
296,サロベツカントリークラブ,OUT,ベント,バック,2017.07.21,IN,ベント,バック,2017.07.21,72,6629,78.9,139
297,サロベツカントリークラブ,OUT,ベント,レギュラー,2017.07.21,IN,ベント,レギュラー,2017.07.21,72,6183,76.4,134
298,サロベツカントリークラブ,OUT,ベント,フロント,2017.07.21,IN,ベント,フロント,2017.07.21,72,5678,73.6,127
299,サロベツカントリークラブ,OUT,ベント,レディース,2017.07.21,IN,ベント,レディース,2017.07.21,72,5271,71.3,123
300,札幌北広島ゴルフ倶楽部,西OUT,ベント,バック,2021.09.22,西イン,ベント,バック,2021.09.22,72,6723,78.0,143
301,札幌北広島ゴルフ倶楽部,西OUT,ベント,レギュラー,2021.09.22,西イン,ベント,レギュラー,2021.09.22,72,6298,75.7,137
302,札幌北広島ゴルフ倶楽部,西OUT,ベント,フロント,2021.09.22,西イン,ベント,フロント,2021.09.22,72,5856,73.2,132
303,札幌北広島ゴルフ倶楽部,西OUT,ベント,レディース,2021.09.22,西イン,ベント,レディース,2021.09.22,72,4870,67.7,121
304,札幌北広島ゴルフ倶楽部,東OUT,ベント,バック,2016.05.24,東イン,ベント,バック,2016.05.24,72,6428,77.3,136
305,札幌北広島ゴルフ倶楽部,東OUT,ベント,レギュラー,2016.05.24,東イン,ベント,レギュラー,2016.05.24,72,5980,74.8,131
306,札幌北広島ゴルフ倶楽部,東OUT,ベント,フロント,2016.05.24,東イン,ベント,フロント,2016.05.24,72,5701,73.2,128
307,札幌北広島ゴルフ倶楽部,東OUT,ベント,レディース,2016.05.24,東イン,ベント,レディース,2016.05.24,72,5090,69.8,121
308,札幌北広島ゴルフ倶楽部,南OUT,ベント,バック,2016.05.24,南イン,ベント,バック,2016.05.24,72,6587,77.8,143
309,札幌北広島ゴルフ倶楽部,南OUT,ベント,レギュラー,2016.05.24,南イン,ベント,レギュラー,2016.05.24,72,6117,75.2,138
310,札幌北広島ゴルフ倶楽部,南OUT,ベント,フロント,2016.05.24,南イン,ベント,フロント,2016.05.24,72,5759,73.2,134
311,札幌北広島ゴルフ倶楽部,南OUT,ベント,レディース,2016.05.24,南イン,ベント,レディース,2016.05.24,72,5129,69.7,126
312,札幌国際カントリークラブ,A,ベント,チャンピオン,2017.10.16,B,ベント,チャンピオン,2017.10.16,72,6915,80.4,142
313,札幌国際カントリークラブ,A,ベント,レギュラー,2017.10.16,B,ベント,レギュラー,2017.10.16,72,6406,77.5,136
314,札幌国際カントリークラブ,A,ベント,フロント,2017.10.16,B,ベント,フロント,2017.10.16,72,5716,73.9,128
315,札幌国際カントリークラブ,B,ベント,チャンピオン,2017.10.16,C,ベント,チャンピオン,2017.10.16,72,6785,79.6,141
316,札幌国際カントリークラブ,B,ベント,レギュラー,2017.10.16,C,ベント,レギュラー,2017.10.16,72,6217,76.4,134
317,札幌国際カントリークラブ,B,ベント,フロント,2017.10.16,C,ベント,フロント,2017.10.16,72,5603,73.2,127
318,札幌国際カントリークラブ,C,ベント,チャンピオン,2017.10.16,A,ベント,チャンピオン,2017.10.16,72,6954,80.8,142
319,札幌国際カントリークラブ,C,ベント,レギュラー,2017.10.16,A,ベント,レギュラー,2017.10.16,72,6397,77.7,135
320,札幌国際カントリークラブ,C,ベント,フロント,2017.10.16,A,ベント,フロント,2017.10.16,72,5753,74.3,128
